GEOID,STATE,Date,Sum of home_device_count
34013019000,New Jersey,26-Mar,1397
34013019100,New Jersey,26-Mar,1147
34013019200,New Jersey,26-Mar,740
34013019300,New Jersey,26-Mar,1288
34013019400,New Jersey,26-Mar,1014
34013019500,New Jersey,26-Mar,1250
34013019600,New Jersey,26-Mar,1644
34013019700,New Jersey,26-Mar,2528
34013019800,New Jersey,26-Mar,980
34013019900,New Jersey,26-Mar,954
34013020000,New Jersey,26-Mar,3708
34013020100,New Jersey,26-Mar,2984
34013020200,New Jersey,26-Mar,1619
34013020300,New Jersey,26-Mar,2287
34013020400,New Jersey,26-Mar,3966
34013020500,New Jersey,26-Mar,5956
34013020600,New Jersey,26-Mar,3860
34013020700,New Jersey,26-Mar,3112
34013020800,New Jersey,26-Mar,5821
34013020901,New Jersey,26-Mar,1002
34013020902,New Jersey,26-Mar,3776
34013021000,New Jersey,26-Mar,3152
34013021100,New Jersey,26-Mar,2683
34013021200,New Jersey,26-Mar,2454
34013021300,New Jersey,26-Mar,4022
34013021400,New Jersey,26-Mar,4654
34013021601,New Jersey,26-Mar,6881
34013021602,New Jersey,26-Mar,4313
34013021701,New Jersey,26-Mar,2143
34013021702,New Jersey,26-Mar,1760
34013021801,New Jersey,26-Mar,1746
34013021802,New Jersey,26-Mar,3119
34013021803,New Jersey,26-Mar,3568
34013022700,New Jersey,26-Mar,1467
34013022800,New Jersey,26-Mar,1222
34013022900,New Jersey,26-Mar,1644
34013023000,New Jersey,26-Mar,1789
34013023100,New Jersey,26-Mar,1477
34013023200,New Jersey,26-Mar,1460
34013980100,New Jersey,26-Mar,101
34013980200,New Jersey,26-Mar,971
34017000100,New Jersey,26-Mar,1570
34017000200,New Jersey,26-Mar,1889
34017000300,New Jersey,26-Mar,1202
34017000400,New Jersey,26-Mar,1596
34017000500,New Jersey,26-Mar,1234
34017000600,New Jersey,26-Mar,1579
34017000700,New Jersey,26-Mar,846
34017000800,New Jersey,26-Mar,942
34017000902,New Jersey,26-Mar,1662
34017001000,New Jersey,26-Mar,794
34017001100,New Jersey,26-Mar,1445
34017001201,New Jersey,26-Mar,1095
34017001202,New Jersey,26-Mar,295
34017001300,New Jersey,26-Mar,659
34017001400,New Jersey,26-Mar,1271
34017001701,New Jersey,26-Mar,3323
34017001800,New Jersey,26-Mar,1977
34017001900,New Jersey,26-Mar,1585
34017002000,New Jersey,26-Mar,2213
34017002200,New Jersey,26-Mar,402
34017002300,New Jersey,26-Mar,592
34017002400,New Jersey,26-Mar,500
34017002700,New Jersey,26-Mar,2720
34017002800,New Jersey,26-Mar,2050
34017002900,New Jersey,26-Mar,1263
34017003000,New Jersey,26-Mar,1335
34017003100,New Jersey,26-Mar,1651
34017003500,New Jersey,26-Mar,421
34017004000,New Jersey,26-Mar,3389
34017004101,New Jersey,26-Mar,2909
34017004102,New Jersey,26-Mar,1130
34017004200,New Jersey,26-Mar,1880
34017004300,New Jersey,26-Mar,952
34017004400,New Jersey,26-Mar,976
34017004500,New Jersey,26-Mar,1161
34017004600,New Jersey,26-Mar,771
34017004700,New Jersey,26-Mar,763
34017004800,New Jersey,26-Mar,1940
34017004900,New Jersey,26-Mar,2006
34017005200,New Jersey,26-Mar,1797
34017005300,New Jersey,26-Mar,1378
34017005400,New Jersey,26-Mar,2822
34017005500,New Jersey,26-Mar,1126
34017005600,New Jersey,26-Mar,1599
34017005801,New Jersey,26-Mar,2045
34017005802,New Jersey,26-Mar,649
34017005900,New Jersey,26-Mar,3343
34017006000,New Jersey,26-Mar,1623
34017006100,New Jersey,26-Mar,4325
34017006200,New Jersey,26-Mar,1496
34017006300,New Jersey,26-Mar,1844
34017006400,New Jersey,26-Mar,1015
34017006500,New Jersey,26-Mar,1062
34017006600,New Jersey,26-Mar,771
34017006700,New Jersey,26-Mar,1375
34017006800,New Jersey,26-Mar,1555
34017006900,New Jersey,26-Mar,317
34017007000,New Jersey,26-Mar,917
34017007100,New Jersey,26-Mar,1748
34017007200,New Jersey,26-Mar,474
34017007300,New Jersey,26-Mar,995
34017007400,New Jersey,26-Mar,830
34017007500,New Jersey,26-Mar,1412
34017007600,New Jersey,26-Mar,2630
34017007700,New Jersey,26-Mar,1728
34017007800,New Jersey,26-Mar,926
34017010100,New Jersey,26-Mar,2874
34017010200,New Jersey,26-Mar,1579
34017010300,New Jersey,26-Mar,1399
34017010400,New Jersey,26-Mar,2873
34017010500,New Jersey,26-Mar,2646
34017010600,New Jersey,26-Mar,2990
34017010700,New Jersey,26-Mar,2238
34017010800,New Jersey,26-Mar,1581
34017010900,New Jersey,26-Mar,1451
34017011000,New Jersey,26-Mar,1182
34017011100,New Jersey,26-Mar,2101
34017011200,New Jersey,26-Mar,2875
34017011300,New Jersey,26-Mar,983
34017011400,New Jersey,26-Mar,1301
34017011500,New Jersey,26-Mar,1376
34017011600,New Jersey,26-Mar,1772
34017012300,New Jersey,26-Mar,1209
34017012400,New Jersey,26-Mar,1206
34017012500,New Jersey,26-Mar,1835
34017012600,New Jersey,26-Mar,1421
34017012700,New Jersey,26-Mar,2766
34017012800,New Jersey,26-Mar,2054
34017012900,New Jersey,26-Mar,1480
34017013000,New Jersey,26-Mar,2164
34017013100,New Jersey,26-Mar,1097
34017013200,New Jersey,26-Mar,1832
34017013300,New Jersey,26-Mar,1791
34017013400,New Jersey,26-Mar,513
34017013500,New Jersey,26-Mar,1596
34017013600,New Jersey,26-Mar,853
34017013700,New Jersey,26-Mar,1061
34017013800,New Jersey,26-Mar,1244
34017013900,New Jersey,26-Mar,2091
34017014000,New Jersey,26-Mar,1604
34017014101,New Jersey,26-Mar,1376
34017014102,New Jersey,26-Mar,1996
34017014200,New Jersey,26-Mar,1427
34017014300,New Jersey,26-Mar,1708
34017014400,New Jersey,26-Mar,3542
34017014501,New Jersey,26-Mar,2470
34017014502,New Jersey,26-Mar,1136
34017014600,New Jersey,26-Mar,1470
34017014700,New Jersey,26-Mar,1627
34017014800,New Jersey,26-Mar,2115
34017014900,New Jersey,26-Mar,695
34017015001,New Jersey,26-Mar,564
34017015002,New Jersey,26-Mar,1406
34017015100,New Jersey,26-Mar,1267
34017015201,New Jersey,26-Mar,814
34017015202,New Jersey,26-Mar,2093
34017015300,New Jersey,26-Mar,1243
34017015500,New Jersey,26-Mar,1910
34017015600,New Jersey,26-Mar,1138
34017015700,New Jersey,26-Mar,918
34017015801,New Jersey,26-Mar,527
34017015802,New Jersey,26-Mar,2114
34017015900,New Jersey,26-Mar,2086
34017016000,New Jersey,26-Mar,1844
34017016100,New Jersey,26-Mar,1214
34017016200,New Jersey,26-Mar,1599
34017016300,New Jersey,26-Mar,1626
34017016400,New Jersey,26-Mar,878
34017016500,New Jersey,26-Mar,1046
34017016600,New Jersey,26-Mar,1357
34017016700,New Jersey,26-Mar,767
34017016800,New Jersey,26-Mar,949
34017016900,New Jersey,26-Mar,1046
34017017000,New Jersey,26-Mar,1727
34017017100,New Jersey,26-Mar,1831
34017017200,New Jersey,26-Mar,677
34017017300,New Jersey,26-Mar,423
34017017400,New Jersey,26-Mar,934
34017017500,New Jersey,26-Mar,1122
34017017600,New Jersey,26-Mar,650
34017017700,New Jersey,26-Mar,721
34017017800,New Jersey,26-Mar,1956
34017017900,New Jersey,26-Mar,942
34017018000,New Jersey,26-Mar,1295
34017018100,New Jersey,26-Mar,1296
34017018200,New Jersey,26-Mar,1418
34017018301,New Jersey,26-Mar,313
34017018302,New Jersey,26-Mar,813
34017018400,New Jersey,26-Mar,1730
34017018500,New Jersey,26-Mar,1259
34017018600,New Jersey,26-Mar,824
34017018701,New Jersey,26-Mar,606
34017018702,New Jersey,26-Mar,1349
34017018800,New Jersey,26-Mar,736
34017018900,New Jersey,26-Mar,1408
34017019000,New Jersey,26-Mar,1382
34017019100,New Jersey,26-Mar,756
34017019200,New Jersey,26-Mar,1103
34017019300,New Jersey,26-Mar,322
34017019400,New Jersey,26-Mar,866
34017019800,New Jersey,26-Mar,3643
34017019900,New Jersey,26-Mar,2510
34017020000,New Jersey,26-Mar,3072
34017020100,New Jersey,26-Mar,759
34017032400,New Jersey,26-Mar,2087
34017980100,New Jersey,26-Mar,20
34019010100,New Jersey,26-Mar,2868
34019010200,New Jersey,26-Mar,3986
34019010300,New Jersey,26-Mar,1488
34019010400,New Jersey,26-Mar,2676
34019010500,New Jersey,26-Mar,2722
34019010600,New Jersey,26-Mar,2958
34019010701,New Jersey,26-Mar,2570
34019010702,New Jersey,26-Mar,1866
34019010801,New Jersey,26-Mar,1640
34019010802,New Jersey,26-Mar,691
34019010900,New Jersey,26-Mar,2012
34019011001,New Jersey,26-Mar,2956
34019011002,New Jersey,26-Mar,3155
34019011100,New Jersey,26-Mar,2701
34019011201,New Jersey,26-Mar,4618
34019011202,New Jersey,26-Mar,1670
34019011301,New Jersey,26-Mar,5163
34019011302,New Jersey,26-Mar,5449
34019011303,New Jersey,26-Mar,2701
34019011304,New Jersey,26-Mar,2292
34019011400,New Jersey,26-Mar,1795
34019011500,New Jersey,26-Mar,1865
34019011600,New Jersey,26-Mar,2020
34019011700,New Jersey,26-Mar,2054
34019011800,New Jersey,26-Mar,2123
34019011900,New Jersey,26-Mar,1287
34023000100,New Jersey,26-Mar,4478
34023000200,New Jersey,26-Mar,3640
34023000300,New Jersey,26-Mar,3561
34023000401,New Jersey,26-Mar,1563
34023000403,New Jersey,26-Mar,2777
34023000404,New Jersey,26-Mar,2409
34023000501,New Jersey,26-Mar,2440
34023000502,New Jersey,26-Mar,2915
34023000603,New Jersey,26-Mar,1883
34023000606,New Jersey,26-Mar,2797
34023000608,New Jersey,26-Mar,664
34023000701,New Jersey,26-Mar,1860
34023000702,New Jersey,26-Mar,2884
34023000801,New Jersey,26-Mar,1458
34023000802,New Jersey,26-Mar,1794
34023000901,New Jersey,26-Mar,1919
34023000902,New Jersey,26-Mar,2533
34023001001,New Jersey,26-Mar,2059
34023001002,New Jersey,26-Mar,4291
34023001100,New Jersey,26-Mar,1407
34023001200,New Jersey,26-Mar,1518
34023001300,New Jersey,26-Mar,1549
34023001409,New Jersey,26-Mar,1495
34023001410,New Jersey,26-Mar,1517
34023001411,New Jersey,26-Mar,1647
34023001412,New Jersey,26-Mar,1689
34023001413,New Jersey,26-Mar,2021
34023001414,New Jersey,26-Mar,1598
34023001415,New Jersey,26-Mar,1495
34023001416,New Jersey,26-Mar,2639
34023001417,New Jersey,26-Mar,1108
34023001502,New Jersey,26-Mar,2802
34023001504,New Jersey,26-Mar,3017
34023001505,New Jersey,26-Mar,845
34023001506,New Jersey,26-Mar,2015
34023001600,New Jersey,26-Mar,1632
34023001701,New Jersey,26-Mar,2987
34023001702,New Jersey,26-Mar,2121
34023001803,New Jersey,26-Mar,1678
34023001804,New Jersey,26-Mar,2177
34023001805,New Jersey,26-Mar,2920
34023001901,New Jersey,26-Mar,2274
34023001902,New Jersey,26-Mar,761
34023001903,New Jersey,26-Mar,1719
34023002000,New Jersey,26-Mar,2550
34023002101,New Jersey,26-Mar,1441
34023002102,New Jersey,26-Mar,1437
34023002200,New Jersey,26-Mar,2472
34023002301,New Jersey,26-Mar,3181
34023002302,New Jersey,26-Mar,2452
34023002401,New Jersey,26-Mar,3477
34023002402,New Jersey,26-Mar,676
34023002500,New Jersey,26-Mar,4064
34023002603,New Jersey,26-Mar,1681
34023002604,New Jersey,26-Mar,3657
34023002605,New Jersey,26-Mar,1732
34023002701,New Jersey,26-Mar,3042
34023002703,New Jersey,26-Mar,3559
34023002805,New Jersey,26-Mar,882
34023002901,New Jersey,26-Mar,1666
34023002902,New Jersey,26-Mar,1256
34023003001,New Jersey,26-Mar,3032
34023003002,New Jersey,26-Mar,3088
34023003101,New Jersey,26-Mar,1480
34023003102,New Jersey,26-Mar,2531
34023003201,New Jersey,26-Mar,2356
34023003203,New Jersey,26-Mar,1878
34023003300,New Jersey,26-Mar,2541
34023003401,New Jersey,26-Mar,2009
34023003500,New Jersey,26-Mar,1180
34023003600,New Jersey,26-Mar,3539
34023003700,New Jersey,26-Mar,2485
34023003800,New Jersey,26-Mar,3225
34023004000,New Jersey,26-Mar,1492
34023004100,New Jersey,26-Mar,1008
34023004200,New Jersey,26-Mar,1001
34023004300,New Jersey,26-Mar,1571
34023004400,New Jersey,26-Mar,912
34023004500,New Jersey,26-Mar,2292
34023004600,New Jersey,26-Mar,1246
34023004700,New Jersey,26-Mar,1342
34023004800,New Jersey,26-Mar,1761
34023004900,New Jersey,26-Mar,1387
34023005000,New Jersey,26-Mar,1237
34023005100,New Jersey,26-Mar,648
34023005200,New Jersey,26-Mar,1217
34023005300,New Jersey,26-Mar,855
34023005500,New Jersey,26-Mar,1111
34023005601,New Jersey,26-Mar,695
34023005602,New Jersey,26-Mar,1326
34023005700,New Jersey,26-Mar,1313
34023005800,New Jersey,26-Mar,993
34023006001,New Jersey,26-Mar,1048
34023006002,New Jersey,26-Mar,865
34023006101,New Jersey,26-Mar,1853
34023006103,New Jersey,26-Mar,2877
34023006104,New Jersey,26-Mar,1900
34023006203,New Jersey,26-Mar,4247
34023006204,New Jersey,26-Mar,1206
34023006205,New Jersey,26-Mar,3181
34023006206,New Jersey,26-Mar,1222
34023006207,New Jersey,26-Mar,4153
34023006300,New Jersey,26-Mar,5175
34023006403,New Jersey,26-Mar,1775
34023006500,New Jersey,26-Mar,5162
34023006601,New Jersey,26-Mar,1556
34023006604,New Jersey,26-Mar,3999
34023006605,New Jersey,26-Mar,2442
34023006606,New Jersey,26-Mar,2299
34023006607,New Jersey,26-Mar,2002
34023006608,New Jersey,26-Mar,2539
34023006701,New Jersey,26-Mar,3039
34023006703,New Jersey,26-Mar,3459
34023006800,New Jersey,26-Mar,2472
34023006900,New Jersey,26-Mar,1382
34023007000,New Jersey,26-Mar,4594
34023007101,New Jersey,26-Mar,1719
34023007102,New Jersey,26-Mar,2944
34023007103,New Jersey,26-Mar,2621
34023007202,New Jersey,26-Mar,3024
34023007203,New Jersey,26-Mar,2513
34023007301,New Jersey,26-Mar,2113
34023007303,New Jersey,26-Mar,1422
34023007304,New Jersey,26-Mar,3072
34023007402,New Jersey,26-Mar,2761
34023007500,New Jersey,26-Mar,1805
34023007600,New Jersey,26-Mar,2546
34023007702,New Jersey,26-Mar,4258
34023007703,New Jersey,26-Mar,2134
34023007704,New Jersey,26-Mar,2227
34023007801,New Jersey,26-Mar,2058
34023007804,New Jersey,26-Mar,3451
34023007805,New Jersey,26-Mar,3766
34023007806,New Jersey,26-Mar,3235
34023007905,New Jersey,26-Mar,1966
34023007906,New Jersey,26-Mar,649
34023007907,New Jersey,26-Mar,2230
34023007908,New Jersey,26-Mar,2830
34023007909,New Jersey,26-Mar,3767
34023007910,New Jersey,26-Mar,1874
34023007911,New Jersey,26-Mar,2191
34023007912,New Jersey,26-Mar,5305
34023008001,New Jersey,26-Mar,4370
34023008101,New Jersey,26-Mar,3473
34023008102,New Jersey,26-Mar,2376
34023008103,New Jersey,26-Mar,1641
34023008202,New Jersey,26-Mar,11136
34023008204,New Jersey,26-Mar,1539
34023008205,New Jersey,26-Mar,676
34023008206,New Jersey,26-Mar,1633
34023008207,New Jersey,26-Mar,1026
34023008208,New Jersey,26-Mar,10867
34023008209,New Jersey,26-Mar,2775
34023008300,New Jersey,26-Mar,2938
34023008403,New Jersey,26-Mar,3519
34023008404,New Jersey,26-Mar,2218
34023008405,New Jersey,26-Mar,2711
34023008406,New Jersey,26-Mar,1298
34023008501,New Jersey,26-Mar,2350
34023008502,New Jersey,26-Mar,2450
34023008503,New Jersey,26-Mar,4736
34023008504,New Jersey,26-Mar,3808
34023008601,New Jersey,26-Mar,1542
34023008602,New Jersey,26-Mar,1903
34023008604,New Jersey,26-Mar,1841
34023008605,New Jersey,26-Mar,1027
34023008606,New Jersey,26-Mar,1499
34023008700,New Jersey,26-Mar,1804
34023008800,New Jersey,26-Mar,1014
34023008900,New Jersey,26-Mar,2337
34023009000,New Jersey,26-Mar,1806
34023009100,New Jersey,26-Mar,2215
34023009200,New Jersey,26-Mar,2810
34023009300,New Jersey,26-Mar,1501
34023009400,New Jersey,26-Mar,3512
34025800100,New Jersey,26-Mar,1393
34025800200,New Jersey,26-Mar,1534
34025800400,New Jersey,26-Mar,1761
34025800500,New Jersey,26-Mar,2625
34025800601,New Jersey,26-Mar,3554
34025800602,New Jersey,26-Mar,2872
34025800701,New Jersey,26-Mar,4200
34025800702,New Jersey,26-Mar,3280
34025800800,New Jersey,26-Mar,4726
34025800900,New Jersey,26-Mar,2173
34025801000,New Jersey,26-Mar,2394
34025801100,New Jersey,26-Mar,3833
34025801200,New Jersey,26-Mar,2219
34025801300,New Jersey,26-Mar,2889
34025801400,New Jersey,26-Mar,2403
34025801500,New Jersey,26-Mar,4141
34025801600,New Jersey,26-Mar,2495
34025801700,New Jersey,26-Mar,1926
34025801800,New Jersey,26-Mar,3823
34025801900,New Jersey,26-Mar,2260
34025802000,New Jersey,26-Mar,1988
34025802100,New Jersey,26-Mar,4083
34025802200,New Jersey,26-Mar,2031
34025802300,New Jersey,26-Mar,3714
34025802400,New Jersey,26-Mar,5666
34025802500,New Jersey,26-Mar,2118
34025802600,New Jersey,26-Mar,2659
34025802700,New Jersey,26-Mar,2559
34025802800,New Jersey,26-Mar,3119
34025802900,New Jersey,26-Mar,1367
34025803000,New Jersey,26-Mar,3235
34025803100,New Jersey,26-Mar,2127
34025803201,New Jersey,26-Mar,2619
34025803202,New Jersey,26-Mar,3753
34025803300,New Jersey,26-Mar,4240
34025803400,New Jersey,26-Mar,1249
34025803500,New Jersey,26-Mar,741
34025803600,New Jersey,26-Mar,1856
34025803700,New Jersey,26-Mar,3041
34025803800,New Jersey,26-Mar,1996
34025803900,New Jersey,26-Mar,2044
34025804100,New Jersey,26-Mar,1256
34025804200,New Jersey,26-Mar,3121
34025804500,New Jersey,26-Mar,2298
34025804600,New Jersey,26-Mar,2099
34025804700,New Jersey,26-Mar,257
34025804800,New Jersey,26-Mar,3845
34025805001,New Jersey,26-Mar,2033
34025805100,New Jersey,26-Mar,2254
34025805300,New Jersey,26-Mar,2729
34025805400,New Jersey,26-Mar,1629
34025805500,New Jersey,26-Mar,1493
34025805600,New Jersey,26-Mar,660
34025805700,New Jersey,26-Mar,1059
34025805800,New Jersey,26-Mar,922
34025805900,New Jersey,26-Mar,2226
34025806000,New Jersey,26-Mar,1262
34025806100,New Jersey,26-Mar,1273
34025806201,New Jersey,26-Mar,1192
34025806202,New Jersey,26-Mar,3084
34025806300,New Jersey,26-Mar,946
34025806400,New Jersey,26-Mar,2573
34025806501,New Jersey,26-Mar,1492
34025806502,New Jersey,26-Mar,1911
34025806503,New Jersey,26-Mar,2213
34025806504,New Jersey,26-Mar,1413
34025806600,New Jersey,26-Mar,3454
34025807003,New Jersey,26-Mar,1259
34025807004,New Jersey,26-Mar,795
34025807100,New Jersey,26-Mar,660
34025807200,New Jersey,26-Mar,776
34025807300,New Jersey,26-Mar,1181
34025807400,New Jersey,26-Mar,1128
34025807500,New Jersey,26-Mar,1083
34025807600,New Jersey,26-Mar,1327
34025807700,New Jersey,26-Mar,1726
34025807800,New Jersey,26-Mar,1973
34025807900,New Jersey,26-Mar,1796
34025808001,New Jersey,26-Mar,2439
34025808002,New Jersey,26-Mar,1105
34025808100,New Jersey,26-Mar,2320
34025808200,New Jersey,26-Mar,1318
34025808300,New Jersey,26-Mar,801
34025808401,New Jersey,26-Mar,726
34025808402,New Jersey,26-Mar,1648
34025808500,New Jersey,26-Mar,4043
34025808600,New Jersey,26-Mar,3236
34025808701,New Jersey,26-Mar,2954
34025808702,New Jersey,26-Mar,2055
34025808800,New Jersey,26-Mar,2255
34025808900,New Jersey,26-Mar,2374
34025809000,New Jersey,26-Mar,1044
34025809100,New Jersey,26-Mar,1532
34025809200,New Jersey,26-Mar,833
34025809301,New Jersey,26-Mar,2950
34025809302,New Jersey,26-Mar,1332
34025809400,New Jersey,26-Mar,3177
34025809501,New Jersey,26-Mar,6928
34025809502,New Jersey,26-Mar,6779
34025809600,New Jersey,26-Mar,6488
34025809701,New Jersey,26-Mar,5615
34025809703,New Jersey,26-Mar,3959
34025809704,New Jersey,26-Mar,5327
34025809901,New Jersey,26-Mar,2467
34025809902,New Jersey,26-Mar,3395
34025809903,New Jersey,26-Mar,258
34025810001,New Jersey,26-Mar,5292
34025810002,New Jersey,26-Mar,2326
34025810003,New Jersey,26-Mar,5562
34025810004,New Jersey,26-Mar,4571
34025810101,New Jersey,26-Mar,3601
34025810102,New Jersey,26-Mar,3347
34025810200,New Jersey,26-Mar,13453
34025810300,New Jersey,26-Mar,1611
34025810401,New Jersey,26-Mar,3358
34025810402,New Jersey,26-Mar,6767
34025810501,New Jersey,26-Mar,3702
34025810502,New Jersey,26-Mar,6062
34025810503,New Jersey,26-Mar,2344
34025810600,New Jersey,26-Mar,5842
34025810700,New Jersey,26-Mar,843
34025810800,New Jersey,26-Mar,995
34025810900,New Jersey,26-Mar,1040
34025811000,New Jersey,26-Mar,1287
34025811101,New Jersey,26-Mar,3107
34025811102,New Jersey,26-Mar,4771
34025811200,New Jersey,26-Mar,4467
34025811301,New Jersey,26-Mar,4084
34025811303,New Jersey,26-Mar,4043
34025811304,New Jersey,26-Mar,2730
34025811401,New Jersey,26-Mar,4430
34025811402,New Jersey,26-Mar,2319
34025811501,New Jersey,26-Mar,4079
34025811502,New Jersey,26-Mar,2160
34025811600,New Jersey,26-Mar,473
34025811900,New Jersey,26-Mar,5019
34025812000,New Jersey,26-Mar,1079
34025812100,New Jersey,26-Mar,375
34025812200,New Jersey,26-Mar,1821
34025812300,New Jersey,26-Mar,3527
34025812400,New Jersey,26-Mar,583
34025812501,New Jersey,26-Mar,4855
34025812502,New Jersey,26-Mar,3191
34025990000,New Jersey,26-Mar,122
