GEOID,County,Time of Day,Change in Percent Devices at Home
36081088400,Queens,Midday,41.91
36081088901,Queens,Midday,33.44
36081089200,Queens,Midday,40.39
36081090700,Queens,Midday,23.39
36081091601,Queens,Midday,36.02
36081091602,Queens,Midday,22.22
36081091800,Queens,Midday,0
36081091900,Queens,Midday,37.48
36081092200,Queens,Midday,58.38
36081092500,Queens,Midday,19.69
36081092800,Queens,Midday,34.97
36081092900,Queens,Midday,44.46
36081093401,Queens,Midday,53.52
36081093402,Queens,Midday,21.96
36081093800,Queens,Midday,7.66
36081093900,Queens,Midday,44.21
36081094201,Queens,Midday,8.22
36081094202,Queens,Midday,8.86
36081094203,Queens,Midday,30.92
36081094500,Queens,Midday,35.78
36081094700,Queens,Midday,40.93
36081095400,Queens,Midday,28.91
36081096400,Queens,Midday,29.92
36081097202,Queens,Midday,15.09
36081097203,Queens,Midday,19.9
36081097204,Queens,Midday,31.45
36081097300,Queens,Midday,57.76
36081098100,Queens,Midday,40.39
36081098700,Queens,Midday,50.01
36081099100,Queens,Midday,53.94
36081099200,Queens,Midday,31.17
36081099701,Queens,Midday,39.3
36081099703,Queens,Midday,43.71
36081099704,Queens,Midday,32.12
36081099705,Queens,Midday,48.98
36081099801,Queens,Midday,26.7
36081099802,Queens,Midday,14.03
36081099900,Queens,Midday,15
36081100801,Queens,Midday,35.78
36081100802,Queens,Midday,23.81
36081101001,Queens,Midday,20.29
36081101002,Queens,Midday,15.16
36081101700,Queens,Midday,42.37
36081102900,Queens,Midday,39.02
36081103201,Queens,Midday,26.64
36081103202,Queens,Midday,26.24
36081103300,Queens,Midday,57.34
36081103900,Queens,Midday,36.95
36081104700,Queens,Midday,47.01
36081105900,Queens,Midday,43.37
36081107201,Queens,Midday,49.5
36081107202,Queens,Midday,24.03
36081108500,Queens,Midday,50.66
36081109300,Queens,Midday,41.7
36081109700,Queens,Midday,50.14
36081109900,Queens,Midday,46.37
36081111300,Queens,Midday,43.11
36081112300,Queens,Midday,27.16
36081112900,Queens,Midday,37.16
36081113300,Queens,Midday,51.86
36081113900,Queens,Midday,34.86
36081114100,Queens,Midday,46.47
36081114700,Queens,Midday,52
36081115100,Queens,Midday,44.44
36081115500,Queens,Midday,48.98
36081115700,Queens,Midday,32.15
36081115900,Queens,Midday,51.11
36081116100,Queens,Midday,30.39
36081116300,Queens,Midday,30.59
36081116700,Queens,Midday,22.98
36081117100,Queens,Midday,29.57
36081117500,Queens,Midday,40.83
36081118100,Queens,Midday,53.29
36081118500,Queens,Midday,33.03
36081118700,Queens,Midday,29.36
36081118900,Queens,Midday,27.56
36081119100,Queens,Midday,42.72
36081119300,Queens,Midday,41.52
36081119500,Queens,Midday,46.72
36081119900,Queens,Midday,31.03
36081120100,Queens,Midday,50.99
36081120300,Queens,Midday,45.98
36081120500,Queens,Midday,20.02
36081120700,Queens,Midday,30.87
36081121500,Queens,Midday,24.02
36081122300,Queens,Midday,40.26
36081122701,Queens,Midday,29.09
36081122702,Queens,Midday,28.19
36081124100,Queens,Midday,17.19
36081124700,Queens,Midday,48.28
36081125700,Queens,Midday,29.5
36081126500,Queens,Midday,25.41
36081126700,Queens,Midday,-16.41
36081127700,Queens,Midday,39.97
36081128300,Queens,Midday,52.38
36081129102,Queens,Midday,42.52
36081129103,Queens,Midday,52.44
36081129104,Queens,Midday,33.87
36081130100,Queens,Midday,31.42
36081133300,Queens,Midday,44.36
36081133900,Queens,Midday,25.88
36081134100,Queens,Midday,48.47
36081134700,Queens,Midday,41.4
36081136700,Queens,Midday,42.85
36081137700,Queens,Midday,44.75
36081138501,Queens,Midday,46.23
36081138502,Queens,Midday,15.43
36081139900,Queens,Midday,51.55
36081140300,Queens,Midday,55.4
36081140901,Queens,Midday,55.69
36081140902,Queens,Midday,48.31
36081141700,Queens,Midday,48.17
36081142900,Queens,Midday,47.31
36081143500,Queens,Midday,56.52
36081144100,Queens,Midday,54.81
36081144700,Queens,Midday,40.87
36081145101,Queens,Midday,51.07
36081145102,Queens,Midday,48.28
36081145900,Queens,Midday,30.22
36081146300,Queens,Midday,44.14
36081146700,Queens,Midday,33.37
36081147100,Queens,Midday,34.58
36081147900,Queens,Midday,39.19
36081148300,Queens,Midday,54.18
36081150701,Queens,Midday,47.53
36081150702,Queens,Midday,48.7
36081152901,Queens,Midday,40.81
36081152902,Queens,Midday,39
36081155101,Queens,Midday,17.64
36081155102,Queens,Midday,27.43
36081156700,Queens,Midday,20.04
36081157101,Queens,Midday,43.6
36081157102,Queens,Midday,33
36081157901,Queens,Midday,41.77
36081157902,Queens,Midday,40.72
36081157903,Queens,Midday,38.31
36081161700,Queens,Midday,37.58
36081162100,Queens,Midday,38.41
36081990100,Queens,Midday,81.82
36085000300,Richmond,Midday,23.2
36085000600,Richmond,Midday,10.59
36085000700,Richmond,Midday,25.79
36085000800,Richmond,Midday,48.46
36085000900,Richmond,Midday,27.79
36085001100,Richmond,Midday,31.22
36085001700,Richmond,Midday,24.27
36085001800,Richmond,Midday,12.16
36085002001,Richmond,Midday,29.76
36085002002,Richmond,Midday,34.26
36085002100,Richmond,Midday,28.28
36085002700,Richmond,Midday,9.33
36085002900,Richmond,Midday,25.8
36085003300,Richmond,Midday,36.3
36085003600,Richmond,Midday,24.23
36085003900,Richmond,Midday,18.75
36085004000,Richmond,Midday,22.38
36085004700,Richmond,Midday,12.54
36085005000,Richmond,Midday,31.99
36085005900,Richmond,Midday,32.72
36085006400,Richmond,Midday,20.84
36085006700,Richmond,Midday,32.76
36085007000,Richmond,Midday,40.27
36085007400,Richmond,Midday,18.63
36085007500,Richmond,Midday,28.22
36085007700,Richmond,Midday,31.43
36085008100,Richmond,Midday,15.75
36085009601,Richmond,Midday,39.44
36085009602,Richmond,Midday,35.49
36085009700,Richmond,Midday,28.55
36085010500,Richmond,Midday,28.11
36085011201,Richmond,Midday,37.52
36085011202,Richmond,Midday,33.81
36085011401,Richmond,Midday,18.58
36085011402,Richmond,Midday,45.31
36085012100,Richmond,Midday,41.54
36085012200,Richmond,Midday,47.66
36085012500,Richmond,Midday,19.81
36085012804,Richmond,Midday,35.78
36085012805,Richmond,Midday,38.82
36085012806,Richmond,Midday,30.3
36085013201,Richmond,Midday,38.65
36085013203,Richmond,Midday,42.92
36085013204,Richmond,Midday,45.84
36085013301,Richmond,Midday,10.83
36085013302,Richmond,Midday,20.23
36085013400,Richmond,Midday,30.17
36085013800,Richmond,Midday,36.85
36085014100,Richmond,Midday,31.43
36085014604,Richmond,Midday,38.44
36085014605,Richmond,Midday,38.62
36085014606,Richmond,Midday,34.59
36085014607,Richmond,Midday,38.37
36085014608,Richmond,Midday,44.12
36085014700,Richmond,Midday,38.58
36085015100,Richmond,Midday,41
36085015400,Richmond,Midday,53.33
36085015601,Richmond,Midday,33.12
36085015602,Richmond,Midday,27.8
36085015603,Richmond,Midday,42.64
36085016901,Richmond,Midday,33.53
36085017005,Richmond,Midday,18.67
36085017007,Richmond,Midday,41.63
36085017008,Richmond,Midday,37.77
36085017009,Richmond,Midday,38.55
36085017010,Richmond,Midday,35.13
36085017011,Richmond,Midday,31.38
36085017012,Richmond,Midday,37.89
36085017300,Richmond,Midday,30.23
36085017600,Richmond,Midday,33.23
36085017700,Richmond,Midday,36.99
36085018100,Richmond,Midday,34.38
36085018701,Richmond,Midday,32.19
36085018702,Richmond,Midday,24.67
36085018901,Richmond,Midday,26.96
36085018902,Richmond,Midday,35.83
36085019700,Richmond,Midday,49.77
36085019800,Richmond,Midday,40.59
36085020100,Richmond,Midday,40.19
36085020700,Richmond,Midday,23.94
36085020801,Richmond,Midday,30.63
36085020803,Richmond,Midday,40.66
36085020804,Richmond,Midday,39.79
36085021300,Richmond,Midday,26.42
36085022300,Richmond,Midday,23
36085022600,Richmond,Midday,31.95
36085022800,Richmond,Midday,46.85
36085023100,Richmond,Midday,26.26
36085023900,Richmond,Midday,27.58
36085024401,Richmond,Midday,47.17
36085024402,Richmond,Midday,39.25
36085024700,Richmond,Midday,26.78
36085024800,Richmond,Midday,37.18
36085025100,Richmond,Midday,35.23
36085027301,Richmond,Midday,34.6
36085027302,Richmond,Midday,28.63
36085027702,Richmond,Midday,34.9
36085027704,Richmond,Midday,39.36
36085027705,Richmond,Midday,38.85
36085027706,Richmond,Midday,40.2
36085027900,Richmond,Midday,45.85
36085029102,Richmond,Midday,27.77
36085029103,Richmond,Midday,39.45
36085029104,Richmond,Midday,41.25
36085030301,Richmond,Midday,43.59
36085030302,Richmond,Midday,38.12
36085031901,Richmond,Midday,22.35
36085031902,Richmond,Midday,24.31
36085032300,Richmond,Midday,23.71
36085990100,Richmond,Midday,83.33
36087010101,Rockland,Midday,30.41
36087010102,Rockland,Midday,39.23
36087010200,Rockland,Midday,39.08
36087010501,Rockland,Midday,28.14
36087010502,Rockland,Midday,37.86
36087010503,Rockland,Midday,30.14
36087010601,Rockland,Midday,25.11
36087010602,Rockland,Midday,29.83
36087010701,Rockland,Midday,18.6
36087010702,Rockland,Midday,17.82
36087010703,Rockland,Midday,25.6
36087010801,Rockland,Midday,46.39
36087010802,Rockland,Midday,45.65
36087010803,Rockland,Midday,47.89
36087010804,Rockland,Midday,35.82
36087010901,Rockland,Midday,39.19
36087010902,Rockland,Midday,33.77
36087011000,Rockland,Midday,46.41
36087011101,Rockland,Midday,36.02
36087011102,Rockland,Midday,43.5
36087011200,Rockland,Midday,33.4
36087011301,Rockland,Midday,25.03
36087011302,Rockland,Midday,44.27
36087011303,Rockland,Midday,39.22
36087011401,Rockland,Midday,47.62
36087011403,Rockland,Midday,36.77
36087011404,Rockland,Midday,50.24
36087011405,Rockland,Midday,38.75
36087011501,Rockland,Midday,29.12
36087011502,Rockland,Midday,32.22
36087011504,Rockland,Midday,29.37
36087011505,Rockland,Midday,49.67
36087011506,Rockland,Midday,10.26
36087011601,Rockland,Midday,35.02
36087011602,Rockland,Midday,39.99
36087011603,Rockland,Midday,45.21
36087011700,Rockland,Midday,30.36
36087011800,Rockland,Midday,30.07
36087011901,Rockland,Midday,47.96
36087011902,Rockland,Midday,31.61
36087012000,Rockland,Midday,52.2
36087012101,Rockland,Midday,29.84
36087012102,Rockland,Midday,25.85
36087012103,Rockland,Midday,41.77
36087012105,Rockland,Midday,21.42
36087012106,Rockland,Midday,25.54
36087012202,Rockland,Midday,26.08
36087012203,Rockland,Midday,40.44
36087012204,Rockland,Midday,41.7
36087012300,Rockland,Midday,13.13
36087012401,Rockland,Midday,19.44
36087012402,Rockland,Midday,27.28
36087012501,Rockland,Midday,43.14
36087012502,Rockland,Midday,32.27
36087012600,Rockland,Midday,52.13
36087012700,Rockland,Midday,20.06
36087012800,Rockland,Midday,36.01
36087013001,Rockland,Midday,32.76
36087013002,Rockland,Midday,36.18
36087013003,Rockland,Midday,2.77
36087013100,Rockland,Midday,28.98
36087013200,Rockland,Midday,18.39
36087013300,Rockland,Midday,22.63
36087013401,Rockland,Midday,44.8
36087013402,Rockland,Midday,32.07
36103110101,Suffolk,Midday,43.34
36103110102,Suffolk,Midday,35.77
36103110200,Suffolk,Midday,41.68
36103110300,Suffolk,Midday,43.66
36103110401,Suffolk,Midday,43.96
36103110402,Suffolk,Midday,33.54
36103110501,Suffolk,Midday,25.91
36103110502,Suffolk,Midday,33.33
36103110600,Suffolk,Midday,38.37
36103110801,Suffolk,Midday,51.76
36103110803,Suffolk,Midday,42.99
36103110901,Suffolk,Midday,25.41
36103110902,Suffolk,Midday,31.61
36103111001,Suffolk,Midday,40.89
36103111002,Suffolk,Midday,30.37
36103111100,Suffolk,Midday,33.14
36103111201,Suffolk,Midday,23.47
36103111202,Suffolk,Midday,41.63
36103111300,Suffolk,Midday,41.35
36103111401,Suffolk,Midday,27.6
36103111402,Suffolk,Midday,36.83
36103111503,Suffolk,Midday,50.72
36103111504,Suffolk,Midday,28.78
36103111505,Suffolk,Midday,36.85
36103111506,Suffolk,Midday,36.7
36103111601,Suffolk,Midday,45.49
36103111602,Suffolk,Midday,44.54
36103111701,Suffolk,Midday,39.04
36103111703,Suffolk,Midday,45.98
36103111704,Suffolk,Midday,45.97
36103111801,Suffolk,Midday,41.14
36103111802,Suffolk,Midday,59.02
36103111803,Suffolk,Midday,44.53
36103111804,Suffolk,Midday,47.67
36103111900,Suffolk,Midday,39.86
36103112001,Suffolk,Midday,40.84
36103112002,Suffolk,Midday,43.8
36103112102,Suffolk,Midday,46.17
36103112103,Suffolk,Midday,41.57
36103112104,Suffolk,Midday,53.72
36103112204,Suffolk,Midday,46.95
36103112206,Suffolk,Midday,36.42
36103112210,Suffolk,Midday,40.79
36103112211,Suffolk,Midday,47.15
36103112212,Suffolk,Midday,40.86
36103112213,Suffolk,Midday,54.06
36103112214,Suffolk,Midday,47.82
36103122300,Suffolk,Midday,22.46
36103122403,Suffolk,Midday,40.81
36103122404,Suffolk,Midday,34.67
36103122405,Suffolk,Midday,40.09
36103122406,Suffolk,Midday,11.38
36103122501,Suffolk,Midday,9.39
36103122502,Suffolk,Midday,33.58
36103122601,Suffolk,Midday,29.01
36103122602,Suffolk,Midday,42.8
36103122603,Suffolk,Midday,36.76
36103122704,Suffolk,Midday,32.79
36103122705,Suffolk,Midday,40.36
36103122706,Suffolk,Midday,30.58
36103122707,Suffolk,Midday,40.97
36103122801,Suffolk,Midday,28.52
36103122802,Suffolk,Midday,33.11
36103122901,Suffolk,Midday,35.41
36103122902,Suffolk,Midday,33.55
36103123001,Suffolk,Midday,33.93
36103123002,Suffolk,Midday,22.33
36103123101,Suffolk,Midday,27.93
36103123102,Suffolk,Midday,42.17
36103123201,Suffolk,Midday,25.55
36103123202,Suffolk,Midday,29.27
36103123301,Suffolk,Midday,34.28
36103123302,Suffolk,Midday,23.62
36103123401,Suffolk,Midday,36.6
36103123402,Suffolk,Midday,39.55
36103123500,Suffolk,Midday,27.88
36103123600,Suffolk,Midday,31.36
36103123701,Suffolk,Midday,25.06
36103123702,Suffolk,Midday,29.06
36103123801,Suffolk,Midday,29.3
36103123802,Suffolk,Midday,32.23
36103123900,Suffolk,Midday,30.78
36103124001,Suffolk,Midday,43.41
36103124002,Suffolk,Midday,42.66
36103124101,Suffolk,Midday,34.05
36103124102,Suffolk,Midday,33.31
36103124200,Suffolk,Midday,36.58
36103124300,Suffolk,Midday,30.17
36103124401,Suffolk,Midday,36.18
36103124402,Suffolk,Midday,31.27
36103124500,Suffolk,Midday,38.9
36103124601,Suffolk,Midday,52.83
36103124602,Suffolk,Midday,44.08
36103134702,Suffolk,Midday,31.96
36103134703,Suffolk,Midday,42.42
36103134704,Suffolk,Midday,45.83
36103134902,Suffolk,Midday,44.38
36103134903,Suffolk,Midday,43.1
36103134904,Suffolk,Midday,47
36103134906,Suffolk,Midday,42.59
36103134907,Suffolk,Midday,50.2
36103135002,Suffolk,Midday,45.99
36103135003,Suffolk,Midday,41.38
36103135004,Suffolk,Midday,31.65
36103135005,Suffolk,Midday,44.29
36103135101,Suffolk,Midday,50.11
36103135102,Suffolk,Midday,53.44
36103135103,Suffolk,Midday,44.85
36103135104,Suffolk,Midday,46.97
36103135201,Suffolk,Midday,38.46
36103135204,Suffolk,Midday,42.79
36103135205,Suffolk,Midday,45.68
36103135208,Suffolk,Midday,45.59
36103135209,Suffolk,Midday,37.86
36103135301,Suffolk,Midday,31.99
36103135303,Suffolk,Midday,46.83
36103135304,Suffolk,Midday,46.04
36103135401,Suffolk,Midday,41.52
36103135402,Suffolk,Midday,38.98
36103135403,Suffolk,Midday,45.3
36103145602,Suffolk,Midday,15.42
36103145603,Suffolk,Midday,19.56
36103145604,Suffolk,Midday,18.28
36103145605,Suffolk,Midday,32.69
36103145701,Suffolk,Midday,34.68
36103145702,Suffolk,Midday,19.64
36103145703,Suffolk,Midday,20.64
36103145704,Suffolk,Midday,23.03
36103145803,Suffolk,Midday,35.1
36103145804,Suffolk,Midday,20.23
36103145805,Suffolk,Midday,34.24
36103145807,Suffolk,Midday,36.49
36103145808,Suffolk,Midday,35.58
36103145901,Suffolk,Midday,21.03
36103145902,Suffolk,Midday,21.52
36103145903,Suffolk,Midday,30.7
36103146001,Suffolk,Midday,23.6
36103146002,Suffolk,Midday,21.01
36103146003,Suffolk,Midday,24.75
36103146102,Suffolk,Midday,26.08
36103146103,Suffolk,Midday,35.35
36103146105,Suffolk,Midday,30.9
36103146106,Suffolk,Midday,22.7
36103146201,Suffolk,Midday,17.44
36103146202,Suffolk,Midday,12.25
36103146203,Suffolk,Midday,23.35
36103146204,Suffolk,Midday,34.73
36103146205,Suffolk,Midday,35.02
36103146206,Suffolk,Midday,30.67
36103146300,Suffolk,Midday,15.77
36103146402,Suffolk,Midday,34.42
36103146403,Suffolk,Midday,18.94
36103146404,Suffolk,Midday,18.42
36103146500,Suffolk,Midday,30.75
36103146604,Suffolk,Midday,39.35
36103146605,Suffolk,Midday,29.44
36103146606,Suffolk,Midday,40.46
36103146607,Suffolk,Midday,32.22
36103146608,Suffolk,Midday,45.21
36103146611,Suffolk,Midday,32.2
36103146612,Suffolk,Midday,36.56
36103146613,Suffolk,Midday,38.64
36103146614,Suffolk,Midday,38.01
36103146615,Suffolk,Midday,32.03
36103146703,Suffolk,Midday,24.53
36103146704,Suffolk,Midday,49.78
36103146705,Suffolk,Midday,40.19
36103146706,Suffolk,Midday,49.76
36103146800,Suffolk,Midday,42.48
36103146901,Suffolk,Midday,33.53
36103146902,Suffolk,Midday,36.53
36103147001,Suffolk,Midday,37.56
36103147003,Suffolk,Midday,40.87
36103147004,Suffolk,Midday,56.97
36103147100,Suffolk,Midday,43.03
36103147200,Suffolk,Midday,31.43
36103147300,Suffolk,Midday,30.4
36103147401,Suffolk,Midday,31.88
36103147402,Suffolk,Midday,40.2
36103147501,Suffolk,Midday,36.92
36103147502,Suffolk,Midday,39.94
36103147503,Suffolk,Midday,31.15
36103147601,Suffolk,Midday,45.89
36103147602,Suffolk,Midday,38.41
36103147701,Suffolk,Midday,40.53
36103147702,Suffolk,Midday,41.03
36103147802,Suffolk,Midday,36.79
36103147803,Suffolk,Midday,37.82
36103147804,Suffolk,Midday,39.04
36103147901,Suffolk,Midday,29.56
36103147902,Suffolk,Midday,31.32
36103158001,Suffolk,Midday,35.92
36103158002,Suffolk,Midday,50.89
36103158006,Suffolk,Midday,37.11
36103158007,Suffolk,Midday,-59.56
36103158009,Suffolk,Midday,45.54
36103158010,Suffolk,Midday,47.22
36103158011,Suffolk,Midday,38.69
36103158102,Suffolk,Midday,35.3
36103158103,Suffolk,Midday,37.35
36103158104,Suffolk,Midday,31.84
36103158107,Suffolk,Midday,48.25
36103158108,Suffolk,Midday,42.51
36103158110,Suffolk,Midday,27.83
36103158111,Suffolk,Midday,25.93
36103158112,Suffolk,Midday,25.05
36103158114,Suffolk,Midday,37.75
36103158115,Suffolk,Midday,35.86
36103158116,Suffolk,Midday,34.45
36103158202,Suffolk,Midday,32.37
36103158203,Suffolk,Midday,47.16
36103158205,Suffolk,Midday,42.89
36103158206,Suffolk,Midday,32.15
36103158207,Suffolk,Midday,31.42
36103158304,Suffolk,Midday,38.72
36103158306,Suffolk,Midday,42.36
36103158308,Suffolk,Midday,31.38
36103158309,Suffolk,Midday,36.43
36103158310,Suffolk,Midday,33.14
36103158315,Suffolk,Midday,38.31
36103158317,Suffolk,Midday,38.11
36103158318,Suffolk,Midday,33.21
36103158319,Suffolk,Midday,31.94
36103158320,Suffolk,Midday,33.24
36103158321,Suffolk,Midday,30.63
36103158322,Suffolk,Midday,46.43
36103158323,Suffolk,Midday,39.31
