GEOID,County,Day type,"Change in percent devices at home, midday"
36085025100,Richmond,Weekend,17.58
36085027301,Richmond,Weekend,17.86
36085027302,Richmond,Weekend,14.28
36085027702,Richmond,Weekend,16.87
36085027704,Richmond,Weekend,22.73
36085027705,Richmond,Weekend,21.33
36085027706,Richmond,Weekend,24.34
36085027900,Richmond,Weekend,31.3
36085029102,Richmond,Weekend,17.02
36085029103,Richmond,Weekend,19.4
36085029104,Richmond,Weekend,24.05
36085030301,Richmond,Weekend,19.86
36085030302,Richmond,Weekend,22.51
36085031901,Richmond,Weekend,7.79
36085031902,Richmond,Weekend,13.52
36085032300,Richmond,Weekend,14.68
36085990100,Richmond,Weekend,4.72
36087010101,Rockland,Weekend,20.53
36087010102,Rockland,Weekend,18.17
36087010200,Rockland,Weekend,18.81
36087010501,Rockland,Weekend,16.59
36087010502,Rockland,Weekend,21.19
36087010503,Rockland,Weekend,14.35
36087010601,Rockland,Weekend,12.62
36087010602,Rockland,Weekend,20.52
36087010701,Rockland,Weekend,21.22
36087010702,Rockland,Weekend,13.03
36087010703,Rockland,Weekend,12.89
36087010801,Rockland,Weekend,18.89
36087010802,Rockland,Weekend,28.95
36087010803,Rockland,Weekend,24.62
36087010804,Rockland,Weekend,22.02
36087010901,Rockland,Weekend,24.42
36087010902,Rockland,Weekend,20.69
36087011000,Rockland,Weekend,27.02
36087011101,Rockland,Weekend,18.25
36087011102,Rockland,Weekend,19.28
36087011200,Rockland,Weekend,20.05
36087011301,Rockland,Weekend,18.38
36087011302,Rockland,Weekend,23.59
36087011303,Rockland,Weekend,25.04
36087011401,Rockland,Weekend,26.68
36087011403,Rockland,Weekend,24.16
36087011404,Rockland,Weekend,31.04
36087011405,Rockland,Weekend,25.53
36087011501,Rockland,Weekend,15.38
36087011502,Rockland,Weekend,23.09
36087011504,Rockland,Weekend,19.26
36087011505,Rockland,Weekend,24.9
36087011506,Rockland,Weekend,26.28
36087011601,Rockland,Weekend,19.65
36087011602,Rockland,Weekend,25.36
36087011603,Rockland,Weekend,22.81
36087011700,Rockland,Weekend,19.83
36087011800,Rockland,Weekend,21.9
36087011901,Rockland,Weekend,26.46
36087011902,Rockland,Weekend,17.85
36087012000,Rockland,Weekend,23.8
36087012101,Rockland,Weekend,14.36
36087012102,Rockland,Weekend,13.37
36087012103,Rockland,Weekend,7.39
36087012105,Rockland,Weekend,16.3
36087012106,Rockland,Weekend,17.99
36087012202,Rockland,Weekend,21.81
36087012203,Rockland,Weekend,7.99
36087012204,Rockland,Weekend,18.7
36087012300,Rockland,Weekend,11.08
36087012401,Rockland,Weekend,18.04
36087012402,Rockland,Weekend,13.79
36087012501,Rockland,Weekend,27.43
36087012502,Rockland,Weekend,17.69
36087012600,Rockland,Weekend,24.91
36087012700,Rockland,Weekend,17.1
36087012800,Rockland,Weekend,18.72
36087013001,Rockland,Weekend,8.4
36087013002,Rockland,Weekend,15.09
36087013003,Rockland,Weekend,11.28
36087013100,Rockland,Weekend,18.93
36087013200,Rockland,Weekend,14.96
36087013300,Rockland,Weekend,20.85
36087013401,Rockland,Weekend,24.65
36087013402,Rockland,Weekend,16.66
36103110101,Suffolk,Weekend,27.43
36103110102,Suffolk,Weekend,22.65
36103110200,Suffolk,Weekend,22.06
36103110300,Suffolk,Weekend,25.03
36103110401,Suffolk,Weekend,19.67
36103110402,Suffolk,Weekend,22.13
36103110501,Suffolk,Weekend,25.33
36103110502,Suffolk,Weekend,26.92
36103110600,Suffolk,Weekend,23.92
36103110801,Suffolk,Weekend,25.12
36103110803,Suffolk,Weekend,22.94
36103110901,Suffolk,Weekend,17.97
36103110902,Suffolk,Weekend,21.5
36103111001,Suffolk,Weekend,24.51
36103111002,Suffolk,Weekend,19.25
36103111100,Suffolk,Weekend,18.48
36103111201,Suffolk,Weekend,18.12
36103111202,Suffolk,Weekend,18.65
36103111300,Suffolk,Weekend,22.85
36103111401,Suffolk,Weekend,22.66
36103111402,Suffolk,Weekend,27.99
36103111503,Suffolk,Weekend,26.94
36103111504,Suffolk,Weekend,20.88
36103111505,Suffolk,Weekend,18.96
36103111506,Suffolk,Weekend,23.39
36103111601,Suffolk,Weekend,20.32
36103111602,Suffolk,Weekend,27.32
36103111701,Suffolk,Weekend,20.82
36103111703,Suffolk,Weekend,22.64
36103111704,Suffolk,Weekend,21.67
36103111801,Suffolk,Weekend,21.83
36103111802,Suffolk,Weekend,32.49
36103111803,Suffolk,Weekend,23.4
36103111804,Suffolk,Weekend,22.61
36103111900,Suffolk,Weekend,22.29
36103112001,Suffolk,Weekend,19.52
36103112002,Suffolk,Weekend,24.27
36103112102,Suffolk,Weekend,30.02
36103112103,Suffolk,Weekend,22.25
36103112104,Suffolk,Weekend,27.11
36103112204,Suffolk,Weekend,24.81
36103112206,Suffolk,Weekend,23.27
36103112210,Suffolk,Weekend,22.8
36103112211,Suffolk,Weekend,29.32
36103112212,Suffolk,Weekend,23.43
36103112213,Suffolk,Weekend,27.16
36103112214,Suffolk,Weekend,26.19
36103122300,Suffolk,Weekend,16.3
36103122403,Suffolk,Weekend,23.3
36103122404,Suffolk,Weekend,19.88
36103122405,Suffolk,Weekend,23.03
36103122406,Suffolk,Weekend,17.09
36103122501,Suffolk,Weekend,15.37
36103122502,Suffolk,Weekend,12.94
36103122601,Suffolk,Weekend,18.94
36103122602,Suffolk,Weekend,21
36103122603,Suffolk,Weekend,19.11
36103122704,Suffolk,Weekend,21.82
36103122705,Suffolk,Weekend,20.93
36103122706,Suffolk,Weekend,19.17
36103122707,Suffolk,Weekend,22.71
36103122801,Suffolk,Weekend,21.34
36103122802,Suffolk,Weekend,20
36103122901,Suffolk,Weekend,21.01
36103122902,Suffolk,Weekend,21.77
36103123001,Suffolk,Weekend,20.54
36103123002,Suffolk,Weekend,15.07
36103123101,Suffolk,Weekend,19.25
36103123102,Suffolk,Weekend,20.56
36103123201,Suffolk,Weekend,22.09
36103123202,Suffolk,Weekend,20.85
36103123301,Suffolk,Weekend,16.69
36103123302,Suffolk,Weekend,7.06
36103123401,Suffolk,Weekend,17.86
36103123402,Suffolk,Weekend,19.86
36103123500,Suffolk,Weekend,17.34
36103123600,Suffolk,Weekend,20.75
36103123701,Suffolk,Weekend,16.69
36103123702,Suffolk,Weekend,19.68
36103123801,Suffolk,Weekend,22.71
36103123802,Suffolk,Weekend,28.96
36103123900,Suffolk,Weekend,18.56
36103124001,Suffolk,Weekend,23.28
36103124002,Suffolk,Weekend,23.73
36103124101,Suffolk,Weekend,20.75
36103124102,Suffolk,Weekend,21.26
36103124200,Suffolk,Weekend,19.38
36103124300,Suffolk,Weekend,20.38
36103124401,Suffolk,Weekend,22.31
36103124402,Suffolk,Weekend,21.56
36103124500,Suffolk,Weekend,19.21
36103124601,Suffolk,Weekend,26.35
36103124602,Suffolk,Weekend,27.47
36103134702,Suffolk,Weekend,20.03
36103134703,Suffolk,Weekend,23.07
36103134704,Suffolk,Weekend,25.68
36103134902,Suffolk,Weekend,25.04
36103134903,Suffolk,Weekend,28.18
36103134904,Suffolk,Weekend,25.06
36103134906,Suffolk,Weekend,23.82
36103134907,Suffolk,Weekend,19.58
36103135002,Suffolk,Weekend,25.02
36103135003,Suffolk,Weekend,23.85
36103135004,Suffolk,Weekend,24.43
36103135005,Suffolk,Weekend,20.82
36103135101,Suffolk,Weekend,22.1
36103135102,Suffolk,Weekend,28.15
36103135103,Suffolk,Weekend,27.54
36103135104,Suffolk,Weekend,23.77
36103135201,Suffolk,Weekend,24.17
36103135204,Suffolk,Weekend,21.66
36103135205,Suffolk,Weekend,20.19
36103135208,Suffolk,Weekend,28.92
36103135209,Suffolk,Weekend,22.25
36103135301,Suffolk,Weekend,19.02
36103135303,Suffolk,Weekend,26.48
36103135304,Suffolk,Weekend,24.94
36103135401,Suffolk,Weekend,24.35
36103135402,Suffolk,Weekend,23.92
36103135403,Suffolk,Weekend,24.81
36103145602,Suffolk,Weekend,17.2
36103145603,Suffolk,Weekend,16.63
36103145604,Suffolk,Weekend,7.91
36103145605,Suffolk,Weekend,18.21
36103145701,Suffolk,Weekend,18.5
36103145702,Suffolk,Weekend,19.6
36103145703,Suffolk,Weekend,13.73
36103145704,Suffolk,Weekend,15.66
36103145803,Suffolk,Weekend,26.43
36103145804,Suffolk,Weekend,16.92
36103145805,Suffolk,Weekend,24.65
36103145807,Suffolk,Weekend,23.2
36103145808,Suffolk,Weekend,16.47
36103145901,Suffolk,Weekend,15.08
36103145902,Suffolk,Weekend,18.28
36103145903,Suffolk,Weekend,21.87
36103146001,Suffolk,Weekend,17.47
36103146002,Suffolk,Weekend,12.57
36103146003,Suffolk,Weekend,18.1
36103146102,Suffolk,Weekend,21.4
36103146103,Suffolk,Weekend,20.18
36103146105,Suffolk,Weekend,14.56
36103146106,Suffolk,Weekend,14.87
36103146201,Suffolk,Weekend,18.81
36103146202,Suffolk,Weekend,20.39
36103146203,Suffolk,Weekend,19.73
36103146204,Suffolk,Weekend,20.73
36103146205,Suffolk,Weekend,16.12
36103146206,Suffolk,Weekend,16.4
36103146300,Suffolk,Weekend,16.85
36103146402,Suffolk,Weekend,17.72
36103146403,Suffolk,Weekend,15.88
36103146404,Suffolk,Weekend,18.25
36103146500,Suffolk,Weekend,21.3
36103146604,Suffolk,Weekend,25.97
36103146605,Suffolk,Weekend,9.36
36103146606,Suffolk,Weekend,19.91
36103146607,Suffolk,Weekend,20.41
36103146608,Suffolk,Weekend,19.1
36103146611,Suffolk,Weekend,14.43
36103146612,Suffolk,Weekend,19.05
36103146613,Suffolk,Weekend,23.53
36103146614,Suffolk,Weekend,24.33
36103146615,Suffolk,Weekend,19.88
36103146703,Suffolk,Weekend,22.62
36103146704,Suffolk,Weekend,21.9
36103146705,Suffolk,Weekend,22.85
36103146706,Suffolk,Weekend,24.64
36103146800,Suffolk,Weekend,21
36103146901,Suffolk,Weekend,19.91
36103146902,Suffolk,Weekend,22.44
36103147001,Suffolk,Weekend,23.43
36103147003,Suffolk,Weekend,23.53
36103147004,Suffolk,Weekend,34.62
36103147100,Suffolk,Weekend,23.17
36103147200,Suffolk,Weekend,16.79
36103147300,Suffolk,Weekend,19.3
36103147401,Suffolk,Weekend,21.57
36103147402,Suffolk,Weekend,24.69
36103147501,Suffolk,Weekend,21.93
36103147502,Suffolk,Weekend,18.75
36103147503,Suffolk,Weekend,21.42
36103147601,Suffolk,Weekend,27.51
36103147602,Suffolk,Weekend,24.94
36103147701,Suffolk,Weekend,19.41
36103147702,Suffolk,Weekend,22.34
36103147802,Suffolk,Weekend,22.16
36103147803,Suffolk,Weekend,16.81
36103147804,Suffolk,Weekend,20.47
36103147901,Suffolk,Weekend,22.49
36103147902,Suffolk,Weekend,26.54
36103158001,Suffolk,Weekend,23.59
36103158002,Suffolk,Weekend,24.61
36103158006,Suffolk,Weekend,21.5
36103158007,Suffolk,Weekend,-52.18
36103158009,Suffolk,Weekend,21.43
36103158010,Suffolk,Weekend,20.74
36103158011,Suffolk,Weekend,23.38
36103158102,Suffolk,Weekend,22.6
36103158103,Suffolk,Weekend,23.7
36103158104,Suffolk,Weekend,21.17
36103158107,Suffolk,Weekend,24.28
36103158108,Suffolk,Weekend,23.29
36103158110,Suffolk,Weekend,19.6
36103158111,Suffolk,Weekend,19.8
36103158112,Suffolk,Weekend,14.54
36103158114,Suffolk,Weekend,24.06
36103158115,Suffolk,Weekend,17.18
36103158116,Suffolk,Weekend,20
36103158202,Suffolk,Weekend,15.62
36103158203,Suffolk,Weekend,26.11
36103158205,Suffolk,Weekend,24.57
36103158206,Suffolk,Weekend,26.74
36103158207,Suffolk,Weekend,15.65
36103158304,Suffolk,Weekend,22.93
36103158306,Suffolk,Weekend,25.31
36103158308,Suffolk,Weekend,20.48
36103158309,Suffolk,Weekend,19.03
36103158310,Suffolk,Weekend,20.74
36103158315,Suffolk,Weekend,19.78
36103158317,Suffolk,Weekend,23.37
36103158318,Suffolk,Weekend,16.67
36103158319,Suffolk,Weekend,20.58
36103158320,Suffolk,Weekend,21.47
36103158321,Suffolk,Weekend,15.47
36103158322,Suffolk,Weekend,22.05
36103158323,Suffolk,Weekend,23.41
36103158401,Suffolk,Weekend,16.36
36103158402,Suffolk,Weekend,24.82
36103158403,Suffolk,Weekend,18.77
36103158405,Suffolk,Weekend,19.07
36103158407,Suffolk,Weekend,14.39
36103158408,Suffolk,Weekend,26.41
36103158409,Suffolk,Weekend,19.2
36103158410,Suffolk,Weekend,14.73
36103158502,Suffolk,Weekend,20.97
36103158505,Suffolk,Weekend,17.43
36103158506,Suffolk,Weekend,26.47
36103158507,Suffolk,Weekend,19.48
36103158508,Suffolk,Weekend,18.07
36103158509,Suffolk,Weekend,17.29
36103158510,Suffolk,Weekend,21.96
36103158511,Suffolk,Weekend,16.84
36103158512,Suffolk,Weekend,22.73
36103158604,Suffolk,Weekend,19.35
36103158605,Suffolk,Weekend,21.19
36103158606,Suffolk,Weekend,13.9
36103158607,Suffolk,Weekend,21.53
36103158608,Suffolk,Weekend,17.49
36103158609,Suffolk,Weekend,20.68
36103158704,Suffolk,Weekend,20.16
36103158705,Suffolk,Weekend,20.41
36103158707,Suffolk,Weekend,12.35
36103158708,Suffolk,Weekend,19.51
36103158709,Suffolk,Weekend,22.94
36103158710,Suffolk,Weekend,16.87
36103158711,Suffolk,Weekend,16.92
36103158712,Suffolk,Weekend,15.61
36103158802,Suffolk,Weekend,22.83
36103158803,Suffolk,Weekend,24.62
36103158804,Suffolk,Weekend,21.88
36103158900,Suffolk,Weekend,13.48
36103159000,Suffolk,Weekend,25.04
36103159102,Suffolk,Weekend,17.08
36103159103,Suffolk,Weekend,16.2
36103159105,Suffolk,Weekend,18.15
36103159106,Suffolk,Weekend,22.83
36103159107,Suffolk,Weekend,24.81
36103159108,Suffolk,Weekend,19.08
36103159201,Suffolk,Weekend,18.75
36103159203,Suffolk,Weekend,17.3
36103159204,Suffolk,Weekend,20.8
36103159300,Suffolk,Weekend,18.88
36103159404,Suffolk,Weekend,15.9
36103159406,Suffolk,Weekend,22.73
36103159407,Suffolk,Weekend,17.77
36103159408,Suffolk,Weekend,19.82
36103159410,Suffolk,Weekend,25.08
36103159411,Suffolk,Weekend,22.84
36103159412,Suffolk,Weekend,18.42
36103159505,Suffolk,Weekend,19.17
36103159506,Suffolk,Weekend,15.44
36103159508,Suffolk,Weekend,16.31
36103159509,Suffolk,Weekend,10.48
36103159510,Suffolk,Weekend,29.12
36103159511,Suffolk,Weekend,15.38
36103159512,Suffolk,Weekend,18.03
36103159601,Suffolk,Weekend,17.85
36103159602,Suffolk,Weekend,20.27
36103169701,Suffolk,Weekend,19.76
36103169703,Suffolk,Weekend,26.48
36103169704,Suffolk,Weekend,12.6
36103169800,Suffolk,Weekend,14.7
36103169901,Suffolk,Weekend,16.92
36103169902,Suffolk,Weekend,21.53
36103170001,Suffolk,Weekend,16.52
36103170002,Suffolk,Weekend,7.67
36103170101,Suffolk,Weekend,11.39
36103170201,Suffolk,Weekend,14.77
36103170202,Suffolk,Weekend,5.45
36103180300,Suffolk,Weekend,22.09
36103190401,Suffolk,Weekend,17.8
36103190402,Suffolk,Weekend,21.02
36103190403,Suffolk,Weekend,25.33
36103190502,Suffolk,Weekend,23.61
36103190503,Suffolk,Weekend,23.65
36103190504,Suffolk,Weekend,29.52
36103190601,Suffolk,Weekend,22.97
36103190603,Suffolk,Weekend,13.33
36103190604,Suffolk,Weekend,12.61
36103190704,Suffolk,Weekend,11.91
36103190705,Suffolk,Weekend,15.68
36103190706,Suffolk,Weekend,17.25
36103190707,Suffolk,Weekend,12.01
36103190708,Suffolk,Weekend,27.03
36103190800,Suffolk,Weekend,22.34
36103200901,Suffolk,Weekend,8.51
36103200902,Suffolk,Weekend,20.29
36103201001,Suffolk,Weekend,24.88
36103201003,Suffolk,Weekend,20.6
36103201004,Suffolk,Weekend,21.41
36103201100,Suffolk,Weekend,18.01
36103990100,Suffolk,Weekend,50
36119000101,Westchester,Weekend,14.24
36119000103,Westchester,Weekend,15.77
36119000104,Westchester,Weekend,-6.96
36119000201,Westchester,Weekend,14.48
36119000202,Westchester,Weekend,13.62
36119000203,Westchester,Weekend,10.47
36119000300,Westchester,Weekend,12.98
36119000401,Westchester,Weekend,11.31
36119000402,Westchester,Weekend,13.12
36119000500,Westchester,Weekend,11.49
36119000600,Westchester,Weekend,12.54
36119000701,Westchester,Weekend,20.46
36119000702,Westchester,Weekend,14.62
36119000801,Westchester,Weekend,20.07
36119000802,Westchester,Weekend,15.59
36119000803,Westchester,Weekend,20.7
36119000900,Westchester,Weekend,27.5
36119001000,Westchester,Weekend,14.54
36119001101,Westchester,Weekend,16.73
36119001102,Westchester,Weekend,16.08
36119001200,Westchester,Weekend,12.81
36119001301,Westchester,Weekend,7.62
36119001302,Westchester,Weekend,17.78
36119001303,Westchester,Weekend,17.05
36119001401,Westchester,Weekend,16.69
36119001402,Westchester,Weekend,19.38
36119001403,Westchester,Weekend,22.7
36119001502,Westchester,Weekend,26.22
36119001503,Westchester,Weekend,16.97
36119001504,Westchester,Weekend,13.82
36119001505,Westchester,Weekend,16.93
36119001600,Westchester,Weekend,17.42
36119001700,Westchester,Weekend,21.21
36119001800,Westchester,Weekend,18.57
36119001900,Westchester,Weekend,18.9
36119002000,Westchester,Weekend,20.57
36119002101,Westchester,Weekend,17.55
36119002103,Westchester,Weekend,19.48
36119002104,Westchester,Weekend,19.87
36119002105,Westchester,Weekend,22.96
36119002106,Westchester,Weekend,14.78
36119002107,Westchester,Weekend,17.1
36119002201,Westchester,Weekend,23.14
36119002202,Westchester,Weekend,15.53
36119002203,Westchester,Weekend,16.24
36119002204,Westchester,Weekend,11.03
36119002300,Westchester,Weekend,21.58
36119002401,Westchester,Weekend,8.99
36119002402,Westchester,Weekend,18.6
36119002403,Westchester,Weekend,15.97
36119002404,Westchester,Weekend,22.3
36119002405,Westchester,Weekend,18.49
36119002600,Westchester,Weekend,14.81
36119002700,Westchester,Weekend,14.17
36119002800,Westchester,Weekend,14.08
36119002900,Westchester,Weekend,5.77
36119003000,Westchester,Weekend,24.45
36119003100,Westchester,Weekend,9.19
36119003200,Westchester,Weekend,8.68
36119003300,Westchester,Weekend,13.69
36119003400,Westchester,Weekend,15.5
36119003500,Westchester,Weekend,17.09
36119003600,Westchester,Weekend,16.64
36119003700,Westchester,Weekend,15.18
36119003800,Westchester,Weekend,8.08
36119003900,Westchester,Weekend,15.19
36119004000,Westchester,Weekend,16
36119004100,Westchester,Weekend,13.68
36119004200,Westchester,Weekend,22.29
36119004300,Westchester,Weekend,28.29
36119004400,Westchester,Weekend,24.03
36119004500,Westchester,Weekend,21.25
36119004600,Westchester,Weekend,7.28
36119004700,Westchester,Weekend,14.42
36119004800,Westchester,Weekend,21.46
36119004900,Westchester,Weekend,19.38
36119005001,Westchester,Weekend,20.82
36119005002,Westchester,Weekend,20.1
36119005100,Westchester,Weekend,20.37
36119005200,Westchester,Weekend,22.1
36119005300,Westchester,Weekend,17.6
36119005400,Westchester,Weekend,15.98
36119005500,Westchester,Weekend,21.07
36119005701,Westchester,Weekend,16
36119005702,Westchester,Weekend,14.82
36119005800,Westchester,Weekend,8.41
36119005901,Westchester,Weekend,12.1
36119005902,Westchester,Weekend,20.08
36119006000,Westchester,Weekend,7.79
36119006100,Westchester,Weekend,10.88
36119006200,Westchester,Weekend,21.71
36119006300,Westchester,Weekend,14.13
36119006400,Westchester,Weekend,17.15
36119006500,Westchester,Weekend,5.65
36119006600,Westchester,Weekend,17.73
36119006700,Westchester,Weekend,21.27
36119006801,Westchester,Weekend,23.24
36119006802,Westchester,Weekend,20.36
36119006900,Westchester,Weekend,22.19
36119007000,Westchester,Weekend,26.48
36119007100,Westchester,Weekend,18.16
36119007200,Westchester,Weekend,22.04
36119007300,Westchester,Weekend,18.38
36119007401,Westchester,Weekend,18.03
36119007402,Westchester,Weekend,19.02
36119007500,Westchester,Weekend,19.17
36119007600,Westchester,Weekend,19.13
36119007700,Westchester,Weekend,15.57
36119007800,Westchester,Weekend,13.13
36119007900,Westchester,Weekend,19.83
36119008000,Westchester,Weekend,18.74
36119008100,Westchester,Weekend,21.51
36119008200,Westchester,Weekend,20.47
36119008301,Westchester,Weekend,20.16
36119008302,Westchester,Weekend,26.61
36119008401,Westchester,Weekend,25.27
36119008403,Westchester,Weekend,20.33
36119008404,Westchester,Weekend,15.01
36119008500,Westchester,Weekend,23.04
36119008602,Westchester,Weekend,14.48
36119008700,Westchester,Weekend,21.23
36119008800,Westchester,Weekend,18.41
36119008901,Westchester,Weekend,9.62
36119008902,Westchester,Weekend,18.18
36119009000,Westchester,Weekend,13.69
36119009100,Westchester,Weekend,13.77
36119009200,Westchester,Weekend,13.82
36119009300,Westchester,Weekend,9.3
36119009400,Westchester,Weekend,13.51
36119009500,Westchester,Weekend,18.95
36119009600,Westchester,Weekend,25.43
36119009701,Westchester,Weekend,20.64
36119009702,Westchester,Weekend,19.92
36119009703,Westchester,Weekend,23.12
36119009800,Westchester,Weekend,25.69
36119009900,Westchester,Weekend,23.36
36119010000,Westchester,Weekend,26.62
36119010100,Westchester,Weekend,28.95
36119010200,Westchester,Weekend,22.35
36119010300,Westchester,Weekend,16.79
36119010400,Westchester,Weekend,9.09
36119010500,Westchester,Weekend,17.6
36119010600,Westchester,Weekend,26.76
36119010701,Westchester,Weekend,24.07
36119010702,Westchester,Weekend,23.41
36119010801,Westchester,Weekend,10.93
36119010803,Westchester,Weekend,23.34
36119010804,Westchester,Weekend,13.67
36119010901,Westchester,Weekend,15.2
36119010902,Westchester,Weekend,15.19
36119010903,Westchester,Weekend,12.03
36119011000,Westchester,Weekend,17.84
36119011101,Westchester,Weekend,17.72
