ZONE,COUNTY,PERSON GROUP,QUANTITY
2576,Williamson,RESIDENTS,314.29
2576,Williamson,VISITORS,21.11
2577,Williamson,RESIDENTS,540.88
2577,Williamson,VISITORS,33.08
2578,Williamson,RESIDENTS,669.4
2578,Williamson,VISITORS,25.91
2579,Williamson,RESIDENTS,59.98
2579,Williamson,VISITORS,2.27
2580,Williamson,RESIDENTS,158.02
2580,Williamson,VISITORS,12.14
2581,Williamson,RESIDENTS,572.33
2581,Williamson,VISITORS,33.21
2582,Williamson,RESIDENTS,507.93
2582,Williamson,VISITORS,35.48
2583,Williamson,RESIDENTS,430.3
2583,Williamson,VISITORS,24.54
2584,Williamson,RESIDENTS,49.78
2584,Williamson,VISITORS,1.14
2585,Williamson,RESIDENTS,113.09
2585,Williamson,VISITORS,1.93
2586,Williamson,RESIDENTS,199.51
2586,Williamson,VISITORS,4.74
2587,Williamson,RESIDENTS,4237.44
2587,Williamson,VISITORS,91.79
2588,Williamson,RESIDENTS,5791.82
2588,Williamson,VISITORS,157.06
2589,Williamson,RESIDENTS,4530.06
2589,Williamson,VISITORS,107.57
2590,Williamson,RESIDENTS,1307.77
2590,Williamson,VISITORS,8.08
2591,Williamson,RESIDENTS,256.81
2591,Williamson,VISITORS,1.95
2592,Williamson,RESIDENTS,14.83
2592,Williamson,VISITORS,5.67
2593,Williamson,RESIDENTS,235.61
2593,Williamson,VISITORS,3.76
2594,Williamson,RESIDENTS,1421.39
2594,Williamson,VISITORS,6.39
2595,Williamson,RESIDENTS,2572.57
2595,Williamson,VISITORS,44.93
2596,Williamson,RESIDENTS,2085.39
2596,Williamson,VISITORS,23.45
2597,Williamson,RESIDENTS,4574.01
2597,Williamson,VISITORS,81.5
2598,Williamson,RESIDENTS,1093.09
2598,Williamson,VISITORS,6.42
2599,Williamson,RESIDENTS,3834.84
2599,Williamson,VISITORS,91.27
2600,Williamson,RESIDENTS,1405.54
2600,Williamson,VISITORS,16.55
2601,Williamson,RESIDENTS,7813.15
2601,Williamson,VISITORS,279.67
2602,Williamson,RESIDENTS,1430.89
2602,Williamson,VISITORS,56.69
2603,Williamson,RESIDENTS,2226.45
2603,Williamson,VISITORS,56.82
2604,Williamson,RESIDENTS,3875.84
2604,Williamson,VISITORS,128.73
2605,Williamson,RESIDENTS,202.03
2605,Williamson,VISITORS,4.87
2606,Williamson,RESIDENTS,2298.33
2606,Williamson,VISITORS,22.11
2607,Williamson,RESIDENTS,1713.29
2607,Williamson,VISITORS,71.14
2608,Williamson,RESIDENTS,1593.34
2608,Williamson,VISITORS,32.29
2609,Williamson,RESIDENTS,685.51
2609,Williamson,VISITORS,18.87
2610,Wilson,RESIDENTS,445.06
2610,Wilson,VISITORS,7.21
2611,Wilson,RESIDENTS,1216.01
2611,Wilson,VISITORS,15.49
2612,Wilson,RESIDENTS,1483.32
2612,Wilson,VISITORS,109.02
2613,Wilson,RESIDENTS,2313.7
2613,Wilson,VISITORS,40.14
2614,Wilson,RESIDENTS,1198.01
2614,Wilson,VISITORS,70.97
2615,Wilson,RESIDENTS,541.12
2615,Wilson,VISITORS,31.45
2616,Wilson,RESIDENTS,1106.1
2616,Wilson,VISITORS,4.45
2617,Wilson,RESIDENTS,0
2617,Wilson,VISITORS,0
2618,Wilson,RESIDENTS,1003.16
2618,Wilson,VISITORS,3.68
2619,Wilson,RESIDENTS,278.26
2619,Wilson,VISITORS,15.31
2620,Wilson,RESIDENTS,499.34
2620,Wilson,VISITORS,11.54
2621,Wilson,RESIDENTS,1901.81
2621,Wilson,VISITORS,71.42
2622,Wilson,RESIDENTS,943.37
2622,Wilson,VISITORS,82.38
2623,Wilson,RESIDENTS,1161.44
2623,Wilson,VISITORS,69.43
2624,Wilson,RESIDENTS,1167.05
2624,Wilson,VISITORS,102.74
2625,Wilson,RESIDENTS,803.21
2625,Wilson,VISITORS,34.17
2626,Wilson,RESIDENTS,588.18
2626,Wilson,VISITORS,18.59
2627,Wilson,RESIDENTS,1155.39
2627,Wilson,VISITORS,58.99
2628,Wilson,RESIDENTS,362.01
2628,Wilson,VISITORS,62.8
2629,Wilson,RESIDENTS,1563.37
2629,Wilson,VISITORS,17.21
2630,Wilson,RESIDENTS,870
2630,Wilson,VISITORS,58.73
2631,Wilson,RESIDENTS,680.75
2631,Wilson,VISITORS,3.32
2632,Wilson,RESIDENTS,2503.57
2632,Wilson,VISITORS,46.23
2633,Wilson,RESIDENTS,1431.58
2633,Wilson,VISITORS,20.83
2634,Wilson,RESIDENTS,339.24
2634,Wilson,VISITORS,2.15
2635,Wilson,RESIDENTS,703.46
2635,Wilson,VISITORS,17.44
2636,Wilson,RESIDENTS,421.26
2636,Wilson,VISITORS,26.23
2637,Wilson,RESIDENTS,131.94
2637,Wilson,VISITORS,0
2638,Wilson,RESIDENTS,2318.56
2638,Wilson,VISITORS,20.99
2639,Wilson,RESIDENTS,1168.21
2639,Wilson,VISITORS,12.77
2640,Wilson,RESIDENTS,3443.41
2640,Wilson,VISITORS,200.66
2641,Wilson,RESIDENTS,961.55
2641,Wilson,VISITORS,127.84
2642,Wilson,RESIDENTS,1755.21
2642,Wilson,VISITORS,161.93
2643,Wilson,RESIDENTS,936.42
2643,Wilson,VISITORS,8.28
2644,Wilson,RESIDENTS,1108.82
2644,Wilson,VISITORS,13.6
2645,Wilson,RESIDENTS,2716.1
2645,Wilson,VISITORS,30.75
2646,Wilson,RESIDENTS,1910.65
2646,Wilson,VISITORS,15
2647,Wilson,RESIDENTS,1972.46
2647,Wilson,VISITORS,45.26
2648,Wilson,RESIDENTS,945.81
2648,Wilson,VISITORS,77.43
2649,Wilson,RESIDENTS,726.7
2649,Wilson,VISITORS,8.85
2650,Wilson,RESIDENTS,1475.53
2650,Wilson,VISITORS,13.51
2651,Wilson,RESIDENTS,1481.01
2651,Wilson,VISITORS,36.3
2652,Wilson,RESIDENTS,903.41
2652,Wilson,VISITORS,10.39
2653,Wilson,RESIDENTS,798
2653,Wilson,VISITORS,6.65
2654,Wilson,RESIDENTS,627.15
2654,Wilson,VISITORS,27.99
2655,Wilson,RESIDENTS,1473.75
2655,Wilson,VISITORS,17.67
2656,Wilson,RESIDENTS,1809.19
2656,Wilson,VISITORS,11.48
2657,Wilson,RESIDENTS,1203.73
2657,Wilson,VISITORS,22.1
2658,Wilson,RESIDENTS,873.02
2658,Wilson,VISITORS,10.75
2659,Wilson,RESIDENTS,577.22
2659,Wilson,VISITORS,7.7
2660,Wilson,RESIDENTS,2098.43
2660,Wilson,VISITORS,19.7
2661,Wilson,RESIDENTS,1282.94
2661,Wilson,VISITORS,16.24
2662,Wilson,RESIDENTS,778.03
2662,Wilson,VISITORS,1.02
2663,Wilson,RESIDENTS,1686.54
2663,Wilson,VISITORS,10.21
2664,Wilson,RESIDENTS,2988
2664,Wilson,VISITORS,20.37
2665,Wilson,RESIDENTS,4739.03
2665,Wilson,VISITORS,104.98
2666,Wilson,RESIDENTS,380.02
2666,Wilson,VISITORS,5.25
2667,Wilson,RESIDENTS,1963.77
2667,Wilson,VISITORS,18.4
2668,Wilson,RESIDENTS,773.3
2668,Wilson,VISITORS,2.42
2669,Wilson,RESIDENTS,734.91
2669,Wilson,VISITORS,6.32
2670,Wilson,RESIDENTS,2743.14
2670,Wilson,VISITORS,13.54
2671,Wilson,RESIDENTS,715.46
2671,Wilson,VISITORS,1.84
2672,Wilson,RESIDENTS,714.45
2672,Wilson,VISITORS,10.55
2673,Wilson,RESIDENTS,667.67
2673,Wilson,VISITORS,11.33
2674,Wilson,RESIDENTS,2283.34
2674,Wilson,VISITORS,33.64
2675,Wilson,RESIDENTS,2290.19
2675,Wilson,VISITORS,15.66
2676,Wilson,RESIDENTS,185.64
2676,Wilson,VISITORS,0.92
2677,Wilson,RESIDENTS,1814.41
2677,Wilson,VISITORS,9.26
2678,Wilson,RESIDENTS,7775.56
2678,Wilson,VISITORS,205.77
2679,Wilson,RESIDENTS,1590.24
2679,Wilson,VISITORS,85.15
2680,Wilson,RESIDENTS,766.25
2680,Wilson,VISITORS,8.06
2681,Wilson,RESIDENTS,789.79
2681,Wilson,VISITORS,22.36
2682,Wilson,RESIDENTS,602.03
2682,Wilson,VISITORS,21.07
2683,Wilson,RESIDENTS,2644.43
2683,Wilson,VISITORS,127.8
2684,Wilson,RESIDENTS,8831.37
2684,Wilson,VISITORS,252.25
2685,Wilson,RESIDENTS,1536.65
2685,Wilson,VISITORS,4.6
2686,Wilson,RESIDENTS,1518.6
2686,Wilson,VISITORS,4.93
2687,Wilson,RESIDENTS,1439.62
2687,Wilson,VISITORS,7.76
2688,Wilson,RESIDENTS,2293.3
2688,Wilson,VISITORS,16.92
2689,Wilson,RESIDENTS,8081.82
2689,Wilson,VISITORS,35.63
2690,Wilson,RESIDENTS,815.39
2690,Wilson,VISITORS,1.26
2691,Wilson,RESIDENTS,1124.64
2691,Wilson,VISITORS,6.08
2692,Wilson,RESIDENTS,2519.02
2692,Wilson,VISITORS,28.34
2693,Wilson,RESIDENTS,5479.67
2693,Wilson,VISITORS,91.29
2694,Wilson,RESIDENTS,1282.97
2694,Wilson,VISITORS,5.19
2695,Wilson,RESIDENTS,2.02
2695,Wilson,VISITORS,0
2696,Wilson,RESIDENTS,18.99
2696,Wilson,VISITORS,12.07
2697,Wilson,RESIDENTS,1818.88
2697,Wilson,VISITORS,19.15
2698,Wilson,RESIDENTS,2534.01
2698,Wilson,VISITORS,122.36
2699,Wilson,RESIDENTS,1937.04
2699,Wilson,VISITORS,88.28
2700,Wilson,RESIDENTS,614.84
2700,Wilson,VISITORS,42.38
2701,Wilson,RESIDENTS,1993.3
2701,Wilson,VISITORS,113.5
2702,Wilson,RESIDENTS,1113.29
2702,Wilson,VISITORS,2.07
2703,Wilson,RESIDENTS,3775.74
2703,Wilson,VISITORS,302.66
2704,Wilson,RESIDENTS,2362.58
2704,Wilson,VISITORS,103.24
2705,Wilson,RESIDENTS,1966.92
2705,Wilson,VISITORS,125.23
2706,Wilson,RESIDENTS,1333.28
2706,Wilson,VISITORS,42.69
2707,Wilson,RESIDENTS,2526.91
2707,Wilson,VISITORS,205.38
2708,Wilson,RESIDENTS,4035.73
2708,Wilson,VISITORS,286.16
2709,Wilson,RESIDENTS,144.37
2709,Wilson,VISITORS,1.54
2710,Wilson,RESIDENTS,2777.98
2710,Wilson,VISITORS,85.77
2711,Wilson,RESIDENTS,2122.48
2711,Wilson,VISITORS,36.72
2712,Wilson,RESIDENTS,2412.15
2712,Wilson,VISITORS,129.02
2713,Wilson,RESIDENTS,2087.27
2713,Wilson,VISITORS,160.58
2714,Wilson,RESIDENTS,3667.98
2714,Wilson,VISITORS,459.68
2715,Wilson,RESIDENTS,11658.3
2715,Wilson,VISITORS,1158.31
2716,Wilson,RESIDENTS,1649.48
2716,Wilson,VISITORS,56.01
2717,Wilson,RESIDENTS,1951.04
2717,Wilson,VISITORS,104.22
2718,Wilson,RESIDENTS,2221.43
2718,Wilson,VISITORS,82.31
2719,Wilson,RESIDENTS,147.7
2719,Wilson,VISITORS,0.86
2720,Wilson,RESIDENTS,2318.67
2720,Wilson,VISITORS,55.25
2721,Wilson,RESIDENTS,2245.83
2721,Wilson,VISITORS,77.12
2722,Wilson,RESIDENTS,3219.69
2722,Wilson,VISITORS,500.9
2723,Wilson,RESIDENTS,954.2
2723,Wilson,VISITORS,182.12
2724,Wilson,RESIDENTS,1940.37
2724,Wilson,VISITORS,192.88
2725,Wilson,RESIDENTS,902.96
2725,Wilson,VISITORS,21.19
2726,Wilson,RESIDENTS,867.72
2726,Wilson,VISITORS,60.23
2727,Wilson,RESIDENTS,1229.87
2727,Wilson,VISITORS,56.04
2728,Wilson,RESIDENTS,1337.1
2728,Wilson,VISITORS,12.83
2729,Wilson,RESIDENTS,2492.29
2729,Wilson,VISITORS,204.6
2730,Wilson,RESIDENTS,3145.02
2730,Wilson,VISITORS,270.81
2731,Wilson,RESIDENTS,2340.66
2731,Wilson,VISITORS,59.49
2732,Wilson,RESIDENTS,1299.06
2732,Wilson,VISITORS,70.74
2733,Wilson,RESIDENTS,3355.25
2733,Wilson,VISITORS,85.37
2734,Wilson,RESIDENTS,294.41
2734,Wilson,VISITORS,28.52
2735,Wilson,RESIDENTS,4098.03
2735,Wilson,VISITORS,228.72
2736,Wilson,RESIDENTS,2009.88
2736,Wilson,VISITORS,124.52
2737,Wilson,RESIDENTS,1664.96
2737,Wilson,VISITORS,82.71
2738,Wilson,RESIDENTS,830.26
2738,Wilson,VISITORS,53.87
2739,Wilson,RESIDENTS,1112.74
2739,Wilson,VISITORS,28.83
2740,Wilson,RESIDENTS,3021.25
2740,Wilson,VISITORS,100.61
2741,Wilson,RESIDENTS,1292.03
2741,Wilson,VISITORS,67.95
2742,Wilson,RESIDENTS,1066.35
2742,Wilson,VISITORS,125.54
2743,Wilson,RESIDENTS,3134.24
2743,Wilson,VISITORS,200.16
2744,Wilson,RESIDENTS,578.84
2744,Wilson,VISITORS,10.1
2745,Wilson,RESIDENTS,637.04
2745,Wilson,VISITORS,20.03
2746,Wilson,RESIDENTS,455.81
2746,Wilson,VISITORS,12.84
2747,Wilson,RESIDENTS,543.39
2747,Wilson,VISITORS,24.68
2748,Wilson,RESIDENTS,696.98
2748,Wilson,VISITORS,27.11
2749,Wilson,RESIDENTS,2288.31
2749,Wilson,VISITORS,311.49
2750,Wilson,RESIDENTS,1552.6
2750,Wilson,VISITORS,12.23
2751,Wilson,RESIDENTS,1628.54
2751,Wilson,VISITORS,121.04
2752,Wilson,RESIDENTS,207.89
2752,Wilson,VISITORS,8.98
2753,Wilson,RESIDENTS,175.62
2753,Wilson,VISITORS,11.82
2754,Wilson,RESIDENTS,490.68
2754,Wilson,VISITORS,33.6
2755,Wilson,RESIDENTS,1349.46
2755,Wilson,VISITORS,67.7
2756,Wilson,RESIDENTS,2218.34
2756,Wilson,VISITORS,244.46
2757,Wilson,RESIDENTS,825.07
2757,Wilson,VISITORS,75.24
2758,Wilson,RESIDENTS,3481.77
2758,Wilson,VISITORS,776.12
2759,Wilson,RESIDENTS,170.09
2759,Wilson,VISITORS,1.43
2760,Wilson,RESIDENTS,488.89
2760,Wilson,VISITORS,1.63
2761,Wilson,RESIDENTS,467.5
2761,Wilson,VISITORS,21.08
2762,Wilson,RESIDENTS,1912.6
2762,Wilson,VISITORS,56.75
2763,Wilson,RESIDENTS,537.24
2763,Wilson,VISITORS,7.89
2764,Wilson,RESIDENTS,309.69
2764,Wilson,VISITORS,30.52
2765,Wilson,RESIDENTS,119.65
2765,Wilson,VISITORS,21.41
2766,Wilson,RESIDENTS,524.77
2766,Wilson,VISITORS,14.21
2767,Wilson,RESIDENTS,703.53
2767,Wilson,VISITORS,1.96
2768,Wilson,RESIDENTS,6201.13
2768,Wilson,VISITORS,270.79
2769,Wilson,RESIDENTS,7457.5
2769,Wilson,VISITORS,85.5
2770,Wilson,RESIDENTS,12503.02
2770,Wilson,VISITORS,375.91
2771,Wilson,RESIDENTS,1242.88
2771,Wilson,VISITORS,16.49
2772,Wilson,RESIDENTS,2275.3
2772,Wilson,VISITORS,19.38
2773,Wilson,RESIDENTS,2392.72
2773,Wilson,VISITORS,141.93
2774,Wilson,RESIDENTS,571.68
2774,Wilson,VISITORS,30.08
2775,Wilson,RESIDENTS,2282.54
2775,Wilson,VISITORS,22.35
2776,Wilson,RESIDENTS,2852.65
2776,Wilson,VISITORS,40.28
2777,Wilson,RESIDENTS,1119.54
2777,Wilson,VISITORS,6.5
2778,Wilson,RESIDENTS,1246.94
2778,Wilson,VISITORS,5.62
2779,Wilson,RESIDENTS,652.5
2779,Wilson,VISITORS,9.18
2780,Wilson,RESIDENTS,32.72
2780,Wilson,VISITORS,2.5
2781,Wilson,RESIDENTS,1460.54
2781,Wilson,VISITORS,79.49
2782,Wilson,RESIDENTS,2493.29
2782,Wilson,VISITORS,43.21
2783,Wilson,RESIDENTS,1153.08
2783,Wilson,VISITORS,72.83
2784,Wilson,RESIDENTS,301.11
2784,Wilson,VISITORS,18.84
2785,Wilson,RESIDENTS,1435.03
2785,Wilson,VISITORS,20.75
2786,Wilson,RESIDENTS,1484.72
2786,Wilson,VISITORS,10.46
2787,Wilson,RESIDENTS,1192.76
2787,Wilson,VISITORS,21.36
2788,Wilson,RESIDENTS,1766.05
2788,Wilson,VISITORS,36.39
2789,Wilson,RESIDENTS,2516.58
2789,Wilson,VISITORS,147.63
2790,Wilson,RESIDENTS,1187.99
2790,Wilson,VISITORS,154.16
2791,Wilson,RESIDENTS,941.59
2791,Wilson,VISITORS,58.71
2792,Wilson,RESIDENTS,536.91
2792,Wilson,VISITORS,33.59
2793,Wilson,RESIDENTS,1378.79
2793,Wilson,VISITORS,85.45
2794,Wilson,RESIDENTS,300.45
2794,Wilson,VISITORS,2.63
2795,Wilson,RESIDENTS,285.78
2795,Wilson,VISITORS,19.91
2796,Wilson,RESIDENTS,738.31
2796,Wilson,VISITORS,20.39
2797,Wilson,RESIDENTS,317.9
2797,Wilson,VISITORS,3.97
2798,Wilson,RESIDENTS,212.05
2798,Wilson,VISITORS,5.08
2799,Wilson,RESIDENTS,393.86
2799,Wilson,VISITORS,23.47
2800,Wilson,RESIDENTS,227.65
2800,Wilson,VISITORS,11.42
2801,Wilson,RESIDENTS,195.03
2801,Wilson,VISITORS,5.39
2802,Wilson,RESIDENTS,482.93
2802,Wilson,VISITORS,9.48
2803,Wilson,RESIDENTS,190.44
2803,Wilson,VISITORS,0.29
2804,Wilson,RESIDENTS,368.38
2804,Wilson,VISITORS,14.35
2805,Wilson,RESIDENTS,157.73
2805,Wilson,VISITORS,5.03
2806,Wilson,RESIDENTS,358.52
2806,Wilson,VISITORS,16.91
2807,Wilson,RESIDENTS,172.51
2807,Wilson,VISITORS,9.07
2808,Wilson,RESIDENTS,956
2808,Wilson,VISITORS,63.3
2809,Wilson,RESIDENTS,47.07
2809,Wilson,VISITORS,0.99
2810,Wilson,RESIDENTS,120.77
2810,Wilson,VISITORS,31.47
2811,Wilson,RESIDENTS,268.25
2811,Wilson,VISITORS,10.83
2812,Wilson,RESIDENTS,111.9
2812,Wilson,VISITORS,2.59
2813,Wilson,RESIDENTS,1557.2
2813,Wilson,VISITORS,65.67
2814,Wilson,RESIDENTS,324.61
2814,Wilson,VISITORS,1.25
2815,Wilson,RESIDENTS,1273.41
2815,Wilson,VISITORS,114.4
2816,Wilson,RESIDENTS,332.73
2816,Wilson,VISITORS,13.41
2817,Wilson,RESIDENTS,632.93
2817,Wilson,VISITORS,10.86
2818,Davidson,RESIDENTS,682.57
2818,Davidson,VISITORS,0.63
2819,Davidson,RESIDENTS,1259.24
2819,Davidson,VISITORS,6.18
2820,Davidson,RESIDENTS,1958.63
2820,Davidson,VISITORS,18.9
2821,Davidson,RESIDENTS,746.42
2821,Davidson,VISITORS,11.52
2822,Davidson,RESIDENTS,944.23
2822,Davidson,VISITORS,6.26
2823,Davidson,RESIDENTS,315.35
2823,Davidson,VISITORS,15.11
2824,Davidson,RESIDENTS,528.65
2824,Davidson,VISITORS,4.77
2825,Davidson,RESIDENTS,1444.71
2825,Davidson,VISITORS,0.59
2826,Davidson,RESIDENTS,5522.38
2826,Davidson,VISITORS,34.81
2827,Davidson,RESIDENTS,1083.08
2827,Davidson,VISITORS,25.7
2828,Maury,RESIDENTS,3722.53
2828,Maury,VISITORS,92.5
2829,Maury,RESIDENTS,970.76
2829,Maury,VISITORS,32.43
2830,Maury,RESIDENTS,1893.74
2830,Maury,VISITORS,20.08
2831,Maury,RESIDENTS,1561.65
2831,Maury,VISITORS,96.24
2832,Maury,RESIDENTS,1773.63
2832,Maury,VISITORS,97.14
2833,Maury,RESIDENTS,747.1
2833,Maury,VISITORS,32.6
2834,Maury,RESIDENTS,1388.22
2834,Maury,VISITORS,21.14
2835,Robertson,RESIDENTS,1004.31
2835,Robertson,VISITORS,1.51
2836,Robertson,RESIDENTS,934.26
2836,Robertson,VISITORS,3.82
2837,Robertson,RESIDENTS,713.9
2837,Robertson,VISITORS,8.61
2838,Robertson,RESIDENTS,623.14
2838,Robertson,VISITORS,58.25
2839,Robertson,RESIDENTS,1798.9
2839,Robertson,VISITORS,107.3
2840,Robertson,RESIDENTS,643.81
2840,Robertson,VISITORS,14.46
2841,Robertson,RESIDENTS,1442.74
2841,Robertson,VISITORS,0.46
2842,Robertson,RESIDENTS,2033.22
2842,Robertson,VISITORS,17.44
2843,Robertson,RESIDENTS,1485.64
2843,Robertson,VISITORS,15.95
2844,Robertson,RESIDENTS,804.37
2844,Robertson,VISITORS,11.17
2845,Robertson,RESIDENTS,113.49
2845,Robertson,VISITORS,9.23
2846,Robertson,RESIDENTS,1446.45
2846,Robertson,VISITORS,23.63
2847,Robertson,RESIDENTS,364.76
2847,Robertson,VISITORS,17.79
2848,Sumner,RESIDENTS,487.95
2848,Sumner,VISITORS,13.57
2849,Sumner,RESIDENTS,437.39
2849,Sumner,VISITORS,3.09
2850,Sumner,RESIDENTS,934.11
2850,Sumner,VISITORS,44.85
2851,Sumner,RESIDENTS,268.01
2851,Sumner,VISITORS,6.33
2852,Sumner,RESIDENTS,1614.82
2852,Sumner,VISITORS,5.18
2853,Sumner,RESIDENTS,578.28
2853,Sumner,VISITORS,3.11
2854,Sumner,RESIDENTS,2217.7
2854,Sumner,VISITORS,19.13
2855,Sumner,RESIDENTS,296.01
2855,Sumner,VISITORS,94.52
2856,Sumner,RESIDENTS,2090.49
2856,Sumner,VISITORS,28.19
2857,Sumner,RESIDENTS,3776.54
2857,Sumner,VISITORS,121.13
2858,Sumner,RESIDENTS,1402.94
2858,Sumner,VISITORS,11.48
2859,Sumner,RESIDENTS,3044.45
2859,Sumner,VISITORS,13.09
2860,Sumner,RESIDENTS,278.54
2860,Sumner,VISITORS,5.35
2861,Sumner,RESIDENTS,481.14
2861,Sumner,VISITORS,4.35
2862,Sumner,RESIDENTS,1466.65
2862,Sumner,VISITORS,80.32
2863,Sumner,RESIDENTS,1585.12
2863,Sumner,VISITORS,11.51
2864,Sumner,RESIDENTS,815.34
2864,Sumner,VISITORS,11.53
2865,Sumner,RESIDENTS,1985.81
2865,Sumner,VISITORS,42.9
2866,Sumner,RESIDENTS,1670.85
2866,Sumner,VISITORS,2.83
2867,Sumner,RESIDENTS,2170.6
2867,Sumner,VISITORS,45.47
2868,Sumner,RESIDENTS,1138.12
2868,Sumner,VISITORS,18.23
2869,Sumner,RESIDENTS,912.13
2869,Sumner,VISITORS,7.06
2870,Sumner,RESIDENTS,308.75
2870,Sumner,VISITORS,6.44
2871,Sumner,RESIDENTS,1479.66
2871,Sumner,VISITORS,42.18
2872,Williamson,RESIDENTS,3529
2872,Williamson,VISITORS,33.3
2873,Williamson,RESIDENTS,751.33
2873,Williamson,VISITORS,11.85
2874,Williamson,RESIDENTS,3818.41
2874,Williamson,VISITORS,45.38
2875,Williamson,RESIDENTS,717.58
2875,Williamson,VISITORS,10.36
2876,Williamson,RESIDENTS,757.96
2876,Williamson,VISITORS,15.03
2877,Williamson,RESIDENTS,3122.22
2877,Williamson,VISITORS,24.38
2878,Williamson,RESIDENTS,658.95
2878,Williamson,VISITORS,14.74
2879,Williamson,RESIDENTS,1398.13
2879,Williamson,VISITORS,11.6
2880,Williamson,RESIDENTS,1751.99
2880,Williamson,VISITORS,19.74
2881,Williamson,RESIDENTS,1215.73
2881,Williamson,VISITORS,12.88
2882,Williamson,RESIDENTS,0
2882,Williamson,VISITORS,0
2883,Williamson,RESIDENTS,1637.62
2883,Williamson,VISITORS,6.81
2884,Williamson,RESIDENTS,2193.54
2884,Williamson,VISITORS,37.77
2885,Williamson,RESIDENTS,891.66
2885,Williamson,VISITORS,42.4
2886,Williamson,RESIDENTS,593.63
2886,Williamson,VISITORS,7.8
2887,Williamson,RESIDENTS,813.43
2887,Williamson,VISITORS,0
2888,Williamson,RESIDENTS,611.99
2888,Williamson,VISITORS,1.63
2889,Williamson,RESIDENTS,2450.49
2889,Williamson,VISITORS,32.99
2890,Williamson,RESIDENTS,724.98
2890,Williamson,VISITORS,233.38
2891,Williamson,RESIDENTS,853.98
2891,Williamson,VISITORS,43.14
2892,Williamson,RESIDENTS,3642.99
2892,Williamson,VISITORS,235.22
2893,Williamson,RESIDENTS,873.61
2893,Williamson,VISITORS,23.12
2894,Williamson,RESIDENTS,1590.31
2894,Williamson,VISITORS,21.15
2895,Williamson,RESIDENTS,963.39
2895,Williamson,VISITORS,30.1
2896,Williamson,RESIDENTS,231.91
2896,Williamson,VISITORS,24.76
2897,Williamson,RESIDENTS,885.05
2897,Williamson,VISITORS,4.99
2898,Williamson,RESIDENTS,1752.72
2898,Williamson,VISITORS,90.54
2899,Williamson,RESIDENTS,1514.09
2899,Williamson,VISITORS,9.82
2900,Williamson,RESIDENTS,654.9
2900,Williamson,VISITORS,5.94
2901,Williamson,RESIDENTS,6177.17
2901,Williamson,VISITORS,336.4
2902,Williamson,RESIDENTS,1282.94
2902,Williamson,VISITORS,46.2
2903,Williamson,RESIDENTS,983.98
2903,Williamson,VISITORS,46.6
2904,Williamson,RESIDENTS,5823.87
2904,Williamson,VISITORS,233.02
2905,Williamson,RESIDENTS,2522.08
2905,Williamson,VISITORS,49.9
2906,Williamson,RESIDENTS,715.84
2906,Williamson,VISITORS,20.91
2907,Williamson,RESIDENTS,1548.59
2907,Williamson,VISITORS,34.87
2908,Williamson,RESIDENTS,1927.18
2908,Williamson,VISITORS,104.05
2909,Williamson,RESIDENTS,801.44
2909,Williamson,VISITORS,70.01
2910,Williamson,RESIDENTS,197.31
2910,Williamson,VISITORS,7.84
2911,Wilson,RESIDENTS,744.85
2911,Wilson,VISITORS,11.41
2912,Wilson,RESIDENTS,1793.73
2912,Wilson,VISITORS,56.36
2913,Wilson,RESIDENTS,1735.65
2913,Wilson,VISITORS,33.54
2914,Wilson,RESIDENTS,386.88
2914,Wilson,VISITORS,3.11
2915,Wilson,RESIDENTS,159.11
2915,Wilson,VISITORS,0.3
2916,Wilson,RESIDENTS,875.89
2916,Wilson,VISITORS,31.9
2917,Wilson,RESIDENTS,497.64
2917,Wilson,VISITORS,5.41
2918,Wilson,RESIDENTS,2714.41
2918,Wilson,VISITORS,27.79
2919,Wilson,RESIDENTS,253.17
2919,Wilson,VISITORS,0
2920,Wilson,RESIDENTS,717.47
2920,Wilson,VISITORS,11.46
2921,Wilson,RESIDENTS,3043.77
2921,Wilson,VISITORS,11.15
2922,Wilson,RESIDENTS,1536.94
2922,Wilson,VISITORS,20.81
2923,Wilson,RESIDENTS,1580.1
2923,Wilson,VISITORS,22.5
2924,Wilson,RESIDENTS,1556.99
2924,Wilson,VISITORS,4.96
2925,Wilson,RESIDENTS,668.89
2925,Wilson,VISITORS,23.26
2926,Wilson,RESIDENTS,587.5
2926,Wilson,VISITORS,11.59
2927,Wilson,RESIDENTS,636.61
2927,Wilson,VISITORS,16.25
2928,Wilson,RESIDENTS,520.74
2928,Wilson,VISITORS,1.02
2929,Wilson,RESIDENTS,318.02
2929,Wilson,VISITORS,17.4
